Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Version
NSRDB,20012,-,-,-,26.25,73.05,5.5,0,5.5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,unknown
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Pressure
2022,4,13,4,30,0,0,0,25,0.4,9780
2022,4,13,5,30,0,0,0,24,0.4,9790
2022,4,13,6,30,5,5,0,25,0.3,9800
2022,4,13,7,30,174,123,189,27,0.3,9800
2022,4,13,8,30,413,195,449,32,0.2,9810
2022,4,13,9,30,630,228,597,36,0.2,9810
2022,4,13,10,30,809,251,681,39,0.2,9810
2022,4,13,11,30,917,271,705,42,0.2,9810
2022,4,13,12,30,973,271,735,43,0.2,9800
2022,4,13,13,30,946,268,727,43,0.2,9790
2022,4,13,14,30,848,256,694,42,0.2,9780
2022,4,13,15,30,686,237,624,41,0.2,9770
2022,4,13,16,30,477,212,490,40,0.2,9770
2022,4,13,17,30,245,160,256,37,0.2,9770
2022,4,13,18,30,22,22,0,34,0.3,9780
2022,4,13,19,30,0,0,0,33,0.3,9790
2022,4,13,20,30,0,0,0,32,0.3,9790
2022,4,13,21,30,0,0,0,31,0.3,9800
2022,4,13,22,30,0,0,0,30,0.3,9800
2022,4,13,23,30,0,0,0,30,0.3,9800
2022,4,14,0,30,0,0,0,29,0.3,9790
2022,4,14,1,30,0,0,0,28,0.2,9790
2022,4,14,2,30,0,0,0,27,0.2,9790
2022,4,14,3,30,0,0,0,27,0.1,9790
2022,4,14,4,30,0,0,0,26,0.1,9790
2022,4,14,5,30,0,0,0,25,0.0,9790
2022,4,14,6,30,7,7,0,26,0.0,9800
2022,4,14,7,30,126,112,50,29,0.0,9810
2022,4,14,8,30,414,207,424,34,0.0,9820
2022,4,14,9,30,597,248,516,39,0.0,9820
2022,4,14,10,30,809,251,679,42,0.0,9820
2022,4,14,11,30,926,265,719,43,0.0,9820
2022,4,14,12,30,973,271,734,44,0.0,9820
2022,4,14,13,30,946,268,726,44,0.0,9810
2022,4,14,14,30,848,256,693,43,0.1,9800
2022,4,14,15,30,687,236,625,42,0.1,9800
2022,4,14,16,30,479,212,491,39,0.2,9790
2022,4,14,17,30,234,160,220,37,0.2,9790
2022,4,14,18,30,16,16,0,34,0.3,9800
2022,4,14,19,30,0,0,0,33,0.3,9800
2022,4,14,20,30,0,0,0,32,0.3,9810
2022,4,14,21,30,0,0,0,31,0.3,9810
2022,4,14,22,30,0,0,0,30,0.3,9820
2022,4,14,23,30,0,0,0,29,0.3,9820
2022,4,15,0,30,0,0,0,28,0.3,9810
2022,4,15,1,30,0,0,0,27,0.3,9810
2022,4,15,2,30,0,0,0,26,0.3,9810
2022,4,15,3,30,0,0,0,25,0.3,9810
2022,4,15,4,30,0,0,0,25,0.3,9820
2022,4,15,5,30,0,0,0,24,0.3,9820
2022,4,15,6,30,9,9,0,25,0.3,9830
2022,4,15,7,30,182,126,202,29,0.2,9840
2022,4,15,8,30,418,188,468,33,0.2,9840
2022,4,15,9,30,633,233,590,38,0.2,9840
2022,4,15,10,30,814,252,681,41,0.2,9840
2022,4,15,11,30,933,262,729,42,0.2,9830
2022,4,15,12,30,974,269,735,43,0.2,9820
2022,4,15,13,30,950,261,735,43,0.3,9810
2022,4,15,14,30,852,249,704,42,0.3,9810
2022,4,15,15,30,688,237,625,41,0.3,9810
2022,4,15,16,30,480,213,491,39,0.4,9810
2022,4,15,17,30,243,162,242,36,0.3,9810
2022,4,15,18,30,31,31,0,34,0.3,9820
2022,4,15,19,30,0,0,0,32,0.3,9820
2022,4,15,20,30,0,0,0,31,0.3,9830
2022,4,15,21,30,0,0,0,31,0.3,9820
2022,4,15,22,30,0,0,0,30,0.2,9820
2022,4,15,23,30,0,0,0,29,0.2,9810
2022,4,16,0,30,0,0,0,29,0.2,9810
2022,4,16,1,30,0,0,0,28,0.2,9800
2022,4,16,2,30,0,0,0,28,0.2,9790
2022,4,16,3,30,0,0,0,27,0.2,9790
2022,4,16,4,30,0,0,0,27,0.2,9790
2022,4,16,5,30,0,0,0,27,0.2,9800
2022,4,16,6,30,6,6,0,28,0.1,9810
2022,4,16,7,30,168,126,151,31,0.1,9820
2022,4,16,8,30,397,225,347,35,0.0,9820
2022,4,16,9,30,522,323,292,39,0.1,9830
2022,4,16,10,30,729,329,483,42,0.1,9820
2022,4,16,11,30,883,372,554,44,0.1,9810
2022,4,16,12,30,976,283,721,44,0.1,9800
2022,4,16,13,30,951,268,728,44,0.2,9790
2022,4,16,14,30,853,299,646,44,0.2,9780
2022,4,16,15,30,576,351,311,42,0.3,9770
2022,4,16,16,30,346,265,147,40,0.3,9770
2022,4,16,17,30,58,58,0,38,0.3,9770
2022,4,16,18,30,9,9,0,36,0.2,9780
2022,4,16,19,30,0,0,0,35,0.2,9780
2022,4,16,20,30,0,0,0,34,0.2,9780
2022,4,16,21,30,0,0,0,33,0.2,9780
2022,4,16,22,30,0,0,0,32,0.2,9780
2022,4,16,23,30,0,0,0,31,0.2,9770
2022,4,17,0,30,0,0,0,31,0.2,9770
2022,4,17,1,30,0,0,0,30,0.3,9760
2022,4,17,2,30,0,0,0,29,0.4,9760
2022,4,17,3,30,0,0,0,29,0.4,9760
2022,4,17,4,30,0,0,0,28,0.3,9770
2022,4,17,5,30,0,0,0,28,0.3,9770
2022,4,17,6,30,12,12,0,28,0.3,9780
2022,4,17,7,30,194,119,265,30,0.3,9780
2022,4,17,8,30,419,184,475,35,0.2,9790
2022,4,17,9,30,586,276,453,39,0.2,9790
2022,4,17,10,30,804,248,670,42,0.2,9780
2022,4,17,11,30,472,386,93,44,0.2,9780
2022,4,17,12,30,614,451,169,45,0.2,9770
2022,4,17,13,30,923,364,595,44,0.1,9760
2022,4,17,14,30,833,252,677,44,0.2,9750
2022,4,17,15,30,661,375,394,43,0.2,9750
2022,4,17,16,30,91,91,0,41,0.2,9740
2022,4,17,17,30,181,151,89,39,0.2,9750
2022,4,17,18,30,14,14,0,36,0.2,9750
2022,4,17,19,30,0,0,0,34,0.3,9760
2022,4,17,20,30,0,0,0,33,0.4,9770
2022,4,17,21,30,0,0,0,32,0.4,9780
2022,4,17,22,30,0,0,0,31,0.4,9780
2022,4,17,23,30,0,0,0,31,0.3,9780
2022,4,18,0,30,0,0,0,30,0.3,9780
2022,4,18,1,30,0,0,0,30,0.2,9780
2022,4,18,2,30,0,0,0,29,0.2,9780
2022,4,18,3,30,0,0,0,29,0.2,9780
2022,4,18,4,30,0,0,0,28,0.2,9780
2022,4,18,5,30,0,0,0,28,0.2,9790
2022,4,18,6,30,9,9,0,28,0.2,9800
2022,4,18,7,30,193,148,157,29,0.2,9810
2022,4,18,8,30,195,186,17,32,0.1,9820
2022,4,18,9,30,205,200,6,35,0.1,9820
2022,4,18,10,30,411,380,37,37,0.1,9820
2022,4,18,11,30,604,454,161,38,0.0,9810
2022,4,18,12,30,640,473,173,39,0.1,9800
2022,4,18,13,30,438,394,46,40,0.1,9800
2022,4,18,14,30,513,411,118,39,0.2,9790
2022,4,18,15,30,675,229,614,38,0.2,9790
2022,4,18,16,30,465,217,452,36,0.3,9790
2022,4,18,17,30,242,163,231,34,0.3,9790
2022,4,18,18,30,32,32,0,32,0.3,9800
2022,4,18,19,30,0,0,0,31,0.3,9810
2022,4,18,20,30,0,0,0,30,0.3,9820
2022,4,18,21,30,0,0,0,29,0.2,9820
2022,4,18,22,30,0,0,0,28,0.2,9830
2022,4,18,23,30,0,0,0,28,0.2,9830
2022,4,19,0,30,0,0,0,27,0.2,9830
2022,4,19,1,30,0,0,0,27,0.2,9820
2022,4,19,2,30,0,0,0,27,0.2,9810
2022,4,19,3,30,0,0,0,27,0.2,9810
2022,4,19,4,30,0,0,0,26,0.2,9810
2022,4,19,5,30,0,0,0,26,0.2,9820
2022,4,19,6,30,14,14,0,26,0.2,9830
2022,4,19,7,30,168,129,133,27,0.2,9840
2022,4,19,8,30,422,184,474,30,0.2,9850
2022,4,19,9,30,636,224,598,33,0.2,9850
2022,4,19,10,30,811,249,673,36,0.2,9840
2022,4,19,11,30,928,265,714,38,0.1,9830
2022,4,19,12,30,977,271,731,39,0.1,9820
2022,4,19,13,30,953,268,726,39,0.0,9820
2022,4,19,14,30,858,257,698,39,0.1,9810
2022,4,19,15,30,693,237,627,38,0.1,9800
2022,4,19,16,30,485,199,521,36,0.1,9810
2022,4,19,17,30,256,163,272,34,0.1,9810
2022,4,19,18,30,37,37,0,31,0.2,9810
2022,4,19,19,30,0,0,0,30,0.2,9820
2022,4,19,20,30,0,0,0,30,0.2,9830
2022,4,19,21,30,0,0,0,29,0.3,9830
2022,4,19,22,30,0,0,0,28,0.3,9830
2022,4,19,23,30,0,0,0,27,0.3,9820
2022,4,20,0,30,0,0,0,27,0.3,9820
2022,4,20,1,30,0,0,0,26,0.3,9810
2022,4,20,2,30,0,0,0,25,0.3,9810
2022,4,20,3,30,0,0,0,24,0.3,9810
2022,4,20,4,30,0,0,0,24,0.3,9810
2022,4,20,5,30,0,0,0,23,0.3,9820
2022,4,20,6,30,13,13,0,25,0.3,9830
2022,4,20,7,30,200,132,233,28,0.2,9840
2022,4,20,8,30,435,201,463,32,0.3,9840
2022,4,20,9,30,650,231,606,36,0.2,9850
2022,4,20,10,30,834,254,693,38,0.2,9840
2022,4,20,11,30,942,262,731,40,0.1,9830
2022,4,20,12,30,989,317,695,41,0.1,9820
2022,4,20,13,30,754,471,299,42,0.0,9810
2022,4,20,14,30,465,397,78,41,0.0,9800
2022,4,20,15,30,689,364,446,40,0.1,9800
2022,4,20,16,30,96,96,0,38,0.1,9800
2022,4,20,17,30,93,93,0,35,0.2,9800
2022,4,20,18,30,23,23,0,32,0.2,9800
2022,4,20,19,30,0,0,0,31,0.3,9810
2022,4,20,20,30,0,0,0,30,0.3,9820
2022,4,20,21,30,0,0,0,30,0.3,9820
2022,4,20,22,30,0,0,0,29,0.3,9820
2022,4,20,23,30,0,0,0,28,0.3,9810
2022,4,21,0,30,0,0,0,27,0.3,9810
2022,4,21,1,30,0,0,0,27,0.3,9810
2022,4,21,2,30,0,0,0,26,0.3,9800
2022,4,21,3,30,0,0,0,25,0.3,9800
2022,4,21,4,30,0,0,0,25,0.3,9810
2022,4,21,5,30,0,0,0,24,0.3,9810
2022,4,21,6,30,15,15,0,25,0.3,9830
2022,4,21,7,30,208,124,285,28,0.3,9840
2022,4,21,8,30,438,202,465,31,0.2,9840
2022,4,21,9,30,652,231,607,34,0.1,9840
2022,4,21,10,30,828,253,686,36,0.0,9840
2022,4,21,11,30,943,267,725,38,0.0,9830
2022,4,21,12,30,988,272,739,40,0.1,9820
2022,4,21,13,30,959,269,730,41,0.1,9820
2022,4,21,14,30,860,257,698,41,0.1,9810
2022,4,21,15,30,695,274,576,39,0.1,9810
2022,4,21,16,30,384,281,186,37,0.2,9800
2022,4,21,17,30,259,156,299,35,0.2,9800
2022,4,21,18,30,52,48,32,32,0.2,9810
2022,4,21,19,30,0,0,0,31,0.3,9810
2022,4,21,20,30,0,0,0,30,0.3,9820
2022,4,21,21,30,0,0,0,29,0.3,9820
2022,4,21,22,30,0,0,0,28,0.3,9830
2022,4,21,23,30,0,0,0,28,0.3,9830
2022,4,22,0,30,0,0,0,27,0.3,9830
2022,4,22,1,30,0,0,0,26,0.2,9830
2022,4,22,2,30,0,0,0,25,0.2,9830
2022,4,22,3,30,0,0,0,25,0.2,9830
2022,4,22,4,30,0,0,0,24,0.2,9830
2022,4,22,5,30,0,0,0,24,0.2,9840
2022,4,22,6,30,17,17,0,25,0.2,9850
2022,4,22,7,30,201,134,223,28,0.2,9860
2022,4,22,8,30,437,194,475,33,0.2,9860
2022,4,22,9,30,655,232,608,37,0.1,9870
2022,4,22,10,30,834,254,690,39,0.1,9860
2022,4,22,11,30,947,268,727,41,0.0,9860
2022,4,22,12,30,992,273,741,42,0.0,9850
2022,4,22,13,30,963,270,732,42,0.0,9830
2022,4,22,14,30,863,257,700,42,0.0,9820
2022,4,22,15,30,696,237,628,40,0.1,9820
2022,4,22,16,30,489,214,496,38,0.1,9820
2022,4,22,17,30,242,165,221,36,0.1,9820
2022,4,22,18,30,41,39,13,33,0.2,9820
2022,4,22,19,30,0,0,0,32,0.3,9830
2022,4,22,20,30,0,0,0,31,0.3,9840
2022,4,22,21,30,0,0,0,30,0.3,9840
2022,4,22,22,30,0,0,0,29,0.3,9840
2022,4,22,23,30,0,0,0,29,0.3,9840
2022,4,23,0,30,0,0,0,28,0.3,9840
2022,4,23,1,30,0,0,0,27,0.2,9830
2022,4,23,2,30,0,0,0,27,0.2,9830
2022,4,23,3,30,0,0,0,26,0.2,9830
2022,4,23,4,30,0,0,0,25,0.2,9830
2022,4,23,5,30,0,0,0,25,0.2,9830
2022,4,23,6,30,19,19,0,26,0.1,9840
2022,4,23,7,30,205,136,229,30,0.1,9850
2022,4,23,8,30,442,189,493,34,0.0,9850
2022,4,23,9,30,654,227,612,38,0.1,9850
2022,4,23,10,30,825,252,681,40,0.1,9850
2022,4,23,11,30,938,266,718,41,0.1,9840
2022,4,23,12,30,982,271,732,42,0.1,9830
2022,4,23,13,30,953,268,723,42,0.1,9820
2022,4,23,14,30,855,255,692,42,0.1,9810
2022,4,23,15,30,695,233,630,40,0.1,9800
2022,4,23,16,30,489,198,524,39,0.1,9800
2022,4,23,17,30,256,165,263,36,0.1,9800
2022,4,23,18,30,42,41,5,34,0.2,9800
2022,4,23,19,30,0,0,0,33,0.2,9800
2022,4,23,20,30,0,0,0,32,0.2,9810
2022,4,23,21,30,0,0,0,31,0.2,9810
2022,4,23,22,30,0,0,0,30,0.3,9810
2022,4,23,23,30,0,0,0,29,0.3,9810
2022,4,24,0,30,0,0,0,29,0.3,9800
2022,4,24,1,30,0,0,0,28,0.3,9800
2022,4,24,2,30,0,0,0,27,0.2,9800
2022,4,24,3,30,0,0,0,27,0.2,9800
2022,4,24,4,30,0,0,0,27,0.1,9800
2022,4,24,5,30,0,0,0,26,0.1,9800
2022,4,24,6,30,18,18,0,28,0.0,9810
2022,4,24,7,30,213,128,280,31,0.0,9820
2022,4,24,8,30,444,189,494,36,0.0,9820
2022,4,24,9,30,656,227,612,39,0.1,9820
2022,4,24,10,30,827,252,681,41,0.1,9820
2022,4,24,11,30,939,266,718,43,0.1,9810
2022,4,24,12,30,982,271,731,43,0.1,9790
2022,4,24,13,30,953,267,723,43,0.2,9780
2022,4,24,14,30,854,255,691,43,0.2,9770
2022,4,24,15,30,694,233,629,42,0.2,9770
2022,4,24,16,30,489,198,523,40,0.2,9770
2022,4,24,17,30,258,159,285,38,0.1,9770
2022,4,24,18,30,44,43,7,35,0.1,9770
2022,4,24,19,30,0,0,0,34,0.2,9780
2022,4,24,20,30,0,0,0,33,0.2,9780
2022,4,24,21,30,0,0,0,33,0.2,9790
2022,4,24,22,30,0,0,0,32,0.2,9790
2022,4,24,23,30,0,0,0,31,0.3,9790
2022,4,25,0,30,0,0,0,31,0.3,9780
2022,4,25,1,30,0,0,0,30,0.3,9780
2022,4,25,2,30,0,0,0,29,0.3,9780
2022,4,25,3,30,0,0,0,28,0.2,9780
2022,4,25,4,30,0,0,0,28,0.2,9780
2022,4,25,5,30,0,0,0,27,0.1,9790
2022,4,25,6,30,20,20,0,29,0.1,9800
2022,4,25,7,30,211,138,239,32,0.0,9800
2022,4,25,8,30,443,188,491,37,0.1,9810
2022,4,25,9,30,653,226,607,40,0.1,9810
2022,4,25,10,30,823,250,676,42,0.1,9810
2022,4,25,11,30,935,265,714,44,0.1,9810
2022,4,25,12,30,979,270,728,45,0.2,9800
2022,4,25,13,30,951,267,720,45,0.2,9790
2022,4,25,14,30,853,255,689,44,0.2,9780
2022,4,25,15,30,694,233,628,43,0.3,9770
2022,4,25,16,30,489,198,523,41,0.3,9770
2022,4,25,17,30,260,159,287,38,0.3,9780
2022,4,25,18,30,45,44,8,36,0.3,9780
2022,4,25,19,30,0,0,0,35,0.3,9790
2022,4,25,20,30,0,0,0,34,0.3,9790
2022,4,25,21,30,0,0,0,33,0.3,9790
2022,4,25,22,30,0,0,0,32,0.3,9790
2022,4,25,23,30,0,0,0,31,0.3,9790
2022,4,26,0,30,0,0,0,30,0.3,9790
2022,4,26,1,30,0,0,0,30,0.3,9780
2022,4,26,2,30,0,0,0,29,0.2,9780
2022,4,26,3,30,0,0,0,28,0.2,9780
2022,4,26,4,30,0,0,0,28,0.2,9780
2022,4,26,5,30,0,0,0,27,0.2,9780
2022,4,26,6,30,22,22,0,29,0.1,9790
2022,4,26,7,30,209,140,224,32,0.1,9800
2022,4,26,8,30,447,190,495,37,0.1,9810
2022,4,26,9,30,657,227,611,40,0.0,9810
2022,4,26,10,30,826,251,678,43,0.0,9810
2022,4,26,11,30,937,265,715,44,0.1,9800
2022,4,26,12,30,980,270,728,45,0.1,9790
2022,4,26,13,30,950,266,719,45,0.1,9780
2022,4,26,14,30,851,254,686,44,0.1,9770
2022,4,26,15,30,692,232,625,43,0.2,9770
2022,4,26,16,30,488,197,520,41,0.2,9760
2022,4,26,17,30,261,166,269,39,0.2,9760
2022,4,26,18,30,43,42,7,37,0.2,9770
2022,4,26,19,30,0,0,0,35,0.2,9770
2022,4,26,20,30,0,0,0,34,0.3,9780
2022,4,26,21,30,0,0,0,34,0.3,9780
2022,4,26,22,30,0,0,0,33,0.3,9780
2022,4,26,23,30,0,0,0,32,0.3,9780
2022,4,27,0,30,0,0,0,32,0.3,9780
2022,4,27,1,30,0,0,0,31,0.3,9780
2022,4,27,2,30,0,0,0,30,0.2,9780
2022,4,27,3,30,0,0,0,29,0.2,9790
2022,4,27,4,30,0,0,0,29,0.1,9790
2022,4,27,5,30,0,0,0,28,0.1,9790
2022,4,27,6,30,20,20,0,29,0.1,9800
2022,4,27,7,30,212,140,229,33,0.1,9810
2022,4,27,8,30,452,206,470,38,0.1,9810
2022,4,27,9,30,666,233,613,41,0.1,9810
2022,4,27,10,30,845,255,695,44,0.1,9810
2022,4,27,11,30,953,264,732,45,0.1,9800
2022,4,27,12,30,997,270,744,46,0.1,9800
2022,4,27,13,30,967,266,736,46,0.1,9790
2022,4,27,14,30,865,250,706,45,0.2,9790
2022,4,27,15,30,701,237,629,44,0.2,9780
2022,4,27,16,30,495,216,498,42,0.2,9780
2022,4,27,17,30,263,167,272,39,0.2,9780
2022,4,27,18,30,44,42,14,37,0.3,9790
2022,4,27,19,30,0,0,0,35,0.3,9800
2022,4,27,20,30,0,0,0,34,0.3,9810
2022,4,27,21,30,0,0,0,33,0.4,9810
2022,4,27,22,30,0,0,0,33,0.4,9810
2022,4,27,23,30,0,0,0,32,0.4,9800
2022,4,28,0,30,0,0,0,31,0.3,9800
2022,4,28,1,30,0,0,0,30,0.3,9790
2022,4,28,2,30,0,0,0,30,0.3,9790
2022,4,28,3,30,0,0,0,29,0.2,9790
2022,4,28,4,30,0,0,0,29,0.2,9800
2022,4,28,5,30,0,0,0,29,0.2,9800
2022,4,28,6,30,26,26,0,30,0.2,9810
2022,4,28,7,30,220,151,219,34,0.1,9810
2022,4,28,8,30,456,206,475,39,0.0,9820
2022,4,28,9,30,668,233,613,43,0.0,9820
2022,4,28,10,30,843,254,691,45,0.1,9820
2022,4,28,11,30,953,268,727,46,0.1,9810
2022,4,28,12,30,995,273,739,47,0.1,9800
2022,4,28,13,30,965,269,730,47,0.1,9780
2022,4,28,14,30,865,257,698,46,0.1,9780
2022,4,28,15,30,702,237,630,45,0.2,9770
2022,4,28,16,30,496,200,527,43,0.2,9770
2022,4,28,17,30,271,159,315,40,0.2,9770
2022,4,28,18,30,50,48,14,38,0.2,9770
2022,4,28,19,30,0,0,0,36,0.2,9780
2022,4,28,20,30,0,0,0,35,0.2,9790
2022,4,28,21,30,0,0,0,35,0.3,9790
2022,4,28,22,30,0,0,0,34,0.3,9790
2022,4,28,23,30,0,0,0,33,0.3,9790
2022,4,29,0,30,0,0,0,32,0.3,9790
2022,4,29,1,30,0,0,0,32,0.3,9780
2022,4,29,2,30,0,0,0,31,0.3,9780
2022,4,29,3,30,0,0,0,30,0.3,9770
2022,4,29,4,30,0,0,0,30,0.3,9780
2022,4,29,5,30,0,0,0,29,0.2,9780
2022,4,29,6,30,28,28,0,30,0.2,9790
2022,4,29,7,30,223,152,223,33,0.2,9790
2022,4,29,8,30,457,192,503,38,0.2,9800
2022,4,29,9,30,667,229,617,42,0.2,9800
2022,4,29,10,30,835,252,683,45,0.2,9800
2022,4,29,11,30,946,266,719,46,0.2,9790
2022,4,29,12,30,988,271,732,47,0.2,9780
2022,4,29,13,30,958,267,723,47,0.3,9770
2022,4,29,14,30,859,255,692,46,0.3,9760
2022,4,29,15,30,700,234,631,45,0.3,9750
2022,4,29,16,30,496,199,527,43,0.3,9750
2022,4,29,17,30,266,160,297,41,0.3,9750
2022,4,29,18,30,51,48,16,38,0.3,9750
2022,4,29,19,30,0,0,0,37,0.3,9760
2022,4,29,20,30,0,0,0,36,0.3,9760
2022,4,29,21,30,0,0,0,35,0.3,9770
2022,4,29,22,30,0,0,0,34,0.3,9770
2022,4,29,23,30,0,0,0,34,0.3,9770
2022,4,30,0,30,0,0,0,33,0.3,9770
2022,4,30,1,30,0,0,0,32,0.3,9770
2022,4,30,2,30,0,0,0,31,0.3,9770
2022,4,30,3,30,0,0,0,31,0.3,9770
2022,4,30,4,30,0,0,0,30,0.3,9770
2022,4,30,5,30,0,0,0,29,0.3,9780
2022,4,30,6,30,30,30,0,30,0.3,9790
2022,4,30,7,30,226,142,262,33,0.2,9800
2022,4,30,8,30,448,205,459,38,0.2,9800
2022,4,30,9,30,662,244,587,42,0.2,9800
2022,4,30,10,30,819,279,632,45,0.2,9800
2022,4,30,11,30,936,303,669,46,0.2,9790
2022,4,30,12,30,997,273,739,47,0.2,9780
2022,4,30,13,30,968,269,731,47,0.2,9760
2022,4,30,14,30,870,257,701,46,0.2,9760
2022,4,30,15,30,704,238,630,45,0.2,9750
2022,4,30,16,30,498,216,500,43,0.2,9750
2022,4,30,17,30,268,161,300,40,0.3,9750
2022,4,30,18,30,48,46,9,38,0.3,9760
2022,4,30,19,30,0,0,0,36,0.4,9770
2022,4,30,20,30,0,0,0,35,0.4,9770
2022,4,30,21,30,0,0,0,34,0.5,9780
2022,4,30,22,30,0,0,0,33,0.5,9780
2022,4,30,23,30,0,0,0,32,0.5,9780
2022,5,1,0,30,0,0,0,31,0.5,9780
2022,5,1,1,30,0,0,0,30,0.5,9780
2022,5,1,2,30,0,0,0,29,0.4,9770
2022,5,1,3,30,0,0,0,29,0.4,9770
2022,5,1,4,30,0,0,0,28,0.4,9770
2022,5,1,5,30,0,0,0,25,0.2,9780
2022,5,1,6,30,31,29,14,25,0.2,9800
2022,5,1,7,30,177,152,75,27,0.1,9810
2022,5,1,8,30,361,265,180,29,0.0,9820
2022,5,1,9,30,633,256,527,31,0.0,9820
2022,5,1,10,30,799,285,600,33,0.0,9810
2022,5,1,11,30,563,434,136,35,0.1,9800
2022,5,1,12,30,324,303,21,35,0.1,9790
2022,5,1,13,30,328,298,31,34,0.3,9790
2022,5,1,14,30,818,392,487,33,0.3,9780
2022,5,1,15,30,511,359,204,33,0.3,9780
2022,5,1,16,30,473,244,405,32,0.3,9770
2022,5,1,17,30,255,166,247,31,0.2,9770
2022,5,1,18,30,47,44,18,30,0.2,9770
2022,5,1,19,30,0,0,0,29,0.2,9780
2022,5,1,20,30,0,0,0,28,0.2,9780
2022,5,1,21,30,0,0,0,28,0.2,9780
2022,5,1,22,30,0,0,0,27,0.2,9780
2022,5,1,23,30,0,0,0,27,0.2,9780
2022,5,2,0,30,0,0,0,26,0.2,9780
2022,5,2,1,30,0,0,0,26,0.2,9770
2022,5,2,2,30,0,0,0,25,0.2,9770
2022,5,2,3,30,0,0,0,25,0.2,9770
2022,5,2,4,30,0,0,0,25,0.2,9780
2022,5,2,5,30,0,0,0,24,0.2,9790
2022,5,2,6,30,34,33,3,26,0.2,9800
2022,5,2,7,30,215,149,204,27,0.2,9800
2022,5,2,8,30,439,214,421,30,0.1,9800
2022,5,2,9,30,647,260,540,33,0.1,9800
2022,5,2,10,30,808,286,608,35,0.1,9790
2022,5,2,11,30,913,314,631,36,0.1,9790
2022,5,2,12,30,943,348,605,37,0.2,9780
2022,5,2,13,30,928,306,650,38,0.2,9770
2022,5,2,14,30,819,306,586,38,0.2,9760
2022,5,2,15,30,675,265,552,37,0.1,9750
2022,5,2,16,30,472,224,437,36,0.1,9750
2022,5,2,17,30,246,168,216,34,0.1,9750
2022,5,2,18,30,45,44,2,33,0.1,9750
2022,5,2,19,30,0,0,0,32,0.1,9760
2022,5,2,20,30,0,0,0,31,0.2,9770
2022,5,2,21,30,0,0,0,30,0.2,9770
2022,5,2,22,30,0,0,0,30,0.2,9770
2022,5,2,23,30,0,0,0,29,0.2,9770
2022,5,3,0,30,0,0,0,28,0.2,9770
2022,5,3,1,30,0,0,0,27,0.2,9760
2022,5,3,2,30,0,0,0,27,0.2,9760
2022,5,3,3,30,0,0,0,26,0.2,9760
2022,5,3,4,30,0,0,0,26,0.2,9760
2022,5,3,5,30,0,0,0,25,0.1,9770
2022,5,3,6,30,7,7,0,26,0.1,9780
2022,5,3,7,30,64,64,0,29,0.1,9790
2022,5,3,8,30,288,245,80,33,0.1,9790
2022,5,3,9,30,284,271,17,36,0.1,9800
2022,5,3,10,30,228,223,5,37,0.1,9800
2022,5,3,11,30,367,329,40,38,0.2,9790
2022,5,3,12,30,937,416,529,38,0.2,9780
2022,5,3,13,30,929,306,650,38,0.3,9780
2022,5,3,14,30,203,188,17,38,0.3,9770
2022,5,3,15,30,339,303,48,37,0.3,9760
2022,5,3,16,30,339,277,108,35,0.3,9760
2022,5,3,17,30,248,174,204,34,0.3,9760
2022,5,3,18,30,47,46,7,32,0.3,9760
2022,5,3,19,30,0,0,0,31,0.2,9770
2022,5,3,20,30,0,0,0,30,0.2,9770
2022,5,3,21,30,0,0,0,30,0.2,9770
2022,5,3,22,30,0,0,0,29,0.2,9770
2022,5,3,23,30,0,0,0,28,0.2,9770
2022,5,4,0,30,0,0,0,28,0.2,9760
2022,5,4,1,30,0,0,0,27,0.1,9760
2022,5,4,2,30,0,0,0,27,0.1,9760
2022,5,4,3,30,0,0,0,27,0.1,9760
2022,5,4,4,30,0,0,0,27,0.0,9770
2022,5,4,5,30,0,0,0,26,0.0,9780
2022,5,4,6,30,35,34,1,27,0.0,9790
2022,5,4,7,30,215,150,197,27,0.0,9800
2022,5,4,8,30,442,215,421,29,0.0,9810
2022,5,4,9,30,644,259,535,33,0.0,9810
2022,5,4,10,30,806,287,604,35,0.1,9800
2022,5,4,11,30,904,333,600,34,0.1,9800
2022,5,4,12,30,939,358,590,34,0.2,9800
2022,5,4,13,30,924,304,645,33,0.2,9790
2022,5,4,14,30,828,290,613,33,0.2,9780
2022,5,4,15,30,676,265,552,33,0.2,9780
2022,5,4,16,30,476,223,444,32,0.2,9770
2022,5,4,17,30,259,174,233,31,0.2,9770
2022,5,4,18,30,26,26,0,30,0.1,9780
2022,5,4,19,30,0,0,0,29,0.1,9780
2022,5,4,20,30,0,0,0,29,0.1,9790
2022,5,4,21,30,0,0,0,28,0.1,9790
2022,5,4,22,30,0,0,0,27,0.1,9790
2022,5,4,23,30,0,0,0,27,0.1,9790
2022,5,5,0,30,0,0,0,26,0.1,9780
2022,5,5,1,30,0,0,0,26,0.1,9770
2022,5,5,2,30,0,0,0,26,0.1,9770
2022,5,5,3,30,0,0,0,25,0.1,9770
2022,5,5,4,30,0,0,0,25,0.1,9770
2022,5,5,5,30,0,0,0,25,0.0,9780
