Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,182708,-,-,-,37.37,-5.98,0,14,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Pressure,Solar Zenith Angle
2022,1,17,4,30,0,0,0,7.300000000000001,1.7000000000000002,1019,129.68
2022,1,17,5,30,0,0,0,7.4,1.8,1019,117.77
2022,1,17,6,30,0,0,0,7.300000000000001,1.7000000000000002,1019,106.04
2022,1,17,7,30,0,0,0,7.5,1.8,1019,94.73
2022,1,17,8,30,32,32,0,9.5,2.8000000000000003,1018,83.98
2022,1,17,9,30,247,53,730,11.7,3.4000000000000004,1018,74.53
2022,1,17,10,30,400,62,852,14.1,3.9,1018,66.62
2022,1,17,11,30,507,65,910,16.0,4.1000000000000005,1017,60.95
2022,1,17,12,30,557,76,915,17.5,4.2,1016,58.21
2022,1,17,13,30,547,74,913,18.4,4.1000000000000005,1015,58.82
2022,1,17,14,30,475,69,885,18.6,3.9,1015,62.690000000000005
2022,1,17,15,30,350,60,817,17.7,3.1,1015,69.26
2022,1,17,16,30,188,45,677,14.9,1.9,1014,77.81
2022,1,17,17,30,29,16,292,12.1,2.1,1015,87.58
2022,1,17,18,30,0,0,0,11.6,2.8000000000000003,1015,98.75
2022,1,17,19,30,0,0,0,11.1,3.5,1015,110.24
2022,1,17,20,30,0,0,0,10.2,3.6,1015,122.06
2022,1,17,21,30,0,0,0,9.3,3.6,1015,133.95
2022,1,17,22,30,0,0,0,8.6,3.5,1015,145.55
2022,1,17,23,30,0,0,0,8.1,3.4000000000000004,1015,156.0
2022,1,18,0,30,0,0,0,7.7,3.4000000000000004,1015,162.71
2022,1,18,1,30,0,0,0,7.300000000000001,3.5,1015,161.02
2022,1,18,2,30,0,0,0,7.0,3.4000000000000004,1015,152.44
2022,1,18,3,30,0,0,0,6.5,3.3000000000000003,1015,141.41
2022,1,18,4,30,0,0,0,6.1000000000000005,3.1,1015,129.64
2022,1,18,5,30,0,0,0,5.9,3.0,1015,117.73
2022,1,18,6,30,0,0,0,5.6000000000000005,3.1,1015,105.99
2022,1,18,7,30,0,0,0,6.0,3.3000000000000003,1015,94.66
2022,1,18,8,30,77,32,418,8.0,3.8,1015,83.9
2022,1,18,9,30,245,57,697,10.7,3.7,1016,74.43
2022,1,18,10,30,395,70,813,13.8,3.5,1015,66.48
2022,1,18,11,30,502,78,867,16.1,3.2,1015,60.78
2022,1,18,12,30,436,205,436,17.7,2.8000000000000003,1014,58.01
2022,1,18,13,30,420,205,412,18.4,2.4000000000000004,1013,58.61
2022,1,18,14,30,255,221,73,18.6,2.0,1012,62.48
2022,1,18,15,30,110,106,9,17.7,1.4,1012,69.05
2022,1,18,16,30,10,10,0,15.4,0.9,1012,77.61
2022,1,18,17,30,17,17,1,13.7,1.0,1012,87.4
2022,1,18,18,30,0,0,0,12.7,1.0,1012,98.57
2022,1,18,19,30,0,0,0,11.7,1.1,1012,110.06
2022,1,18,20,30,0,0,0,10.9,1.2000000000000002,1013,121.88
2022,1,18,21,30,0,0,0,10.6,1.1,1012,133.78
2022,1,18,22,30,0,0,0,10.1,1.1,1012,145.36
2022,1,18,23,30,0,0,0,9.5,1.2000000000000002,1012,155.8
2022,1,19,0,30,0,0,0,9.1,1.3,1012,162.49
2022,1,19,1,30,0,0,0,8.6,1.2000000000000002,1012,160.86
2022,1,19,2,30,0,0,0,8.0,1.3,1011,152.35
2022,1,19,3,30,0,0,0,7.300000000000001,1.3,1011,141.35
2022,1,19,4,30,0,0,0,6.800000000000001,1.3,1011,129.59
2022,1,19,5,30,0,0,0,6.300000000000001,1.3,1011,117.68
2022,1,19,6,30,0,0,0,5.9,1.4,1011,105.93
2022,1,19,7,30,0,0,0,6.300000000000001,1.6,1012,94.59
2022,1,19,8,30,27,27,0,8.6,2.2,1013,83.81
2022,1,19,9,30,118,117,4,11.2,2.0,1013,74.31
2022,1,19,10,30,396,66,821,13.8,1.6,1014,66.34
2022,1,19,11,30,504,71,882,15.8,1.4,1013,60.6
2022,1,19,12,30,557,74,906,17.1,1.2000000000000002,1013,57.81
2022,1,19,13,30,546,74,901,18.0,1.1,1013,58.39
2022,1,19,14,30,475,70,870,18.2,1.2000000000000002,1013,62.26
2022,1,19,15,30,351,63,798,17.6,1.0,1014,68.84
2022,1,19,16,30,189,48,650,15.7,0.6000000000000001,1014,77.41
2022,1,19,17,30,31,18,274,13.4,0.8,1015,87.22
2022,1,19,18,30,0,0,0,11.8,1.0,1016,98.38
2022,1,19,19,30,0,0,0,10.8,1.2000000000000002,1017,109.89
2022,1,19,20,30,0,0,0,9.7,1.4,1017,121.71
2022,1,19,21,30,0,0,0,9.1,1.5,1018,133.6
2022,1,19,22,30,0,0,0,8.6,1.4,1018,145.18
2022,1,19,23,30,0,0,0,8.1,1.4,1018,155.59
2022,1,20,0,30,0,0,0,7.5,1.4,1019,162.27
2022,1,20,1,30,0,0,0,6.9,1.3,1019,160.70000000000002
2022,1,20,2,30,0,0,0,6.4,1.2000000000000002,1019,152.26
2022,1,20,3,30,0,0,0,6.0,1.2000000000000002,1019,141.28
2022,1,20,4,30,0,0,0,5.800000000000001,1.2000000000000002,1019,129.53
2022,1,20,5,30,0,0,0,5.6000000000000005,1.2000000000000002,1020,117.62
2022,1,20,6,30,0,0,0,5.5,1.2000000000000002,1020,105.87
2022,1,20,7,30,0,0,0,6.4,1.1,1021,94.52
2022,1,20,8,30,15,15,0,9.3,1.3,1021,83.71000000000001
2022,1,20,9,30,255,52,745,12.2,1.7000000000000002,1022,74.19
2022,1,20,10,30,409,63,857,14.3,1.2000000000000002,1022,66.19
2022,1,20,11,30,519,69,911,16.400000000000002,1.3,1022,60.42
2022,1,20,12,30,565,79,907,18.0,1.8,1022,57.6
2022,1,20,13,30,556,74,913,19.0,2.1,1021,58.17
2022,1,20,14,30,334,223,237,19.1,2.1,1021,62.03
2022,1,20,15,30,356,64,803,18.0,1.7000000000000002,1021,68.62
2022,1,20,16,30,194,48,658,14.9,1.2000000000000002,1021,77.2
2022,1,20,17,30,33,19,276,11.7,1.5,1021,87.03
2022,1,20,18,30,0,0,0,10.3,1.6,1022,98.2
2022,1,20,19,30,0,0,0,9.5,1.7000000000000002,1022,109.71
2022,1,20,20,30,0,0,0,8.9,1.8,1023,121.54
2022,1,20,21,30,0,0,0,8.5,1.9,1023,133.43
2022,1,20,22,30,0,0,0,8.1,2.0,1023,144.99
2022,1,20,23,30,0,0,0,7.7,2.1,1023,155.38
2022,1,21,0,30,0,0,0,7.300000000000001,2.1,1023,162.04
2022,1,21,1,30,0,0,0,7.0,2.1,1023,160.53
2022,1,21,2,30,0,0,0,6.7,2.1,1022,152.16
2022,1,21,3,30,0,0,0,6.6000000000000005,2.3000000000000003,1022,141.21
2022,1,21,4,30,0,0,0,6.7,2.4000000000000004,1022,129.47
2022,1,21,5,30,0,0,0,6.7,2.4000000000000004,1022,117.56
2022,1,21,6,30,0,0,0,6.7,2.3000000000000003,1023,105.8
2022,1,21,7,30,0,0,0,7.2,2.5,1023,94.43
2022,1,21,8,30,13,13,0,9.2,2.9000000000000004,1024,83.61
2022,1,21,9,30,250,52,723,11.8,3.1,1024,74.06
2022,1,21,10,30,402,62,836,14.4,2.8000000000000003,1024,66.03
2022,1,21,11,30,510,68,890,16.5,2.5,1024,60.23
2022,1,21,12,30,559,76,897,18.2,2.3000000000000003,1023,57.39
2022,1,21,13,30,550,74,897,19.200000000000003,2.2,1022,57.94
2022,1,21,14,30,480,69,869,19.4,2.1,1022,61.8
2022,1,21,15,30,355,65,787,18.8,1.8,1022,68.4
2022,1,21,16,30,195,50,644,16.6,1.2000000000000002,1022,76.99
2022,1,21,17,30,35,20,278,13.8,1.2000000000000002,1022,86.85000000000001
2022,1,21,18,30,0,0,0,12.5,1.4,1022,98.01
2022,1,21,19,30,0,0,0,11.5,1.5,1023,109.53
2022,1,21,20,30,0,0,0,10.6,1.6,1023,121.36
2022,1,21,21,30,0,0,0,9.9,1.7000000000000002,1023,133.25
2022,1,21,22,30,0,0,0,9.2,1.7000000000000002,1023,144.8
2022,1,21,23,30,0,0,0,8.6,1.7000000000000002,1023,155.17000000000002
2022,1,22,0,30,0,0,0,8.1,1.7000000000000002,1022,161.81
2022,1,22,1,30,0,0,0,7.7,1.8,1022,160.35
2022,1,22,2,30,0,0,0,7.5,1.9,1022,152.05
2022,1,22,3,30,0,0,0,7.4,2.0,1022,141.14
2022,1,22,4,30,0,0,0,7.4,2.1,1021,129.41
2022,1,22,5,30,0,0,0,7.5,2.2,1022,117.5
2022,1,22,6,30,0,0,0,7.6,2.2,1022,105.72
2022,1,22,7,30,0,0,0,7.9,2.1,1022,94.34
2022,1,22,8,30,38,38,0,9.2,2.2,1022,83.51
2022,1,22,9,30,254,58,710,11.3,2.2,1023,73.93
2022,1,22,10,30,408,68,832,14.0,1.9,1023,65.87
2022,1,22,11,30,518,72,894,16.5,1.6,1022,60.04
2022,1,22,12,30,570,77,909,18.3,1.4,1021,57.17
2022,1,22,13,30,560,75,908,19.4,1.5,1020,57.71
2022,1,22,14,30,490,71,880,19.8,1.7000000000000002,1019,61.57
2022,1,22,15,30,365,63,812,19.0,1.6,1019,68.17
2022,1,22,16,30,202,49,669,16.400000000000002,1.2000000000000002,1019,76.78
2022,1,22,17,30,39,21,310,13.3,1.4,1019,86.65
2022,1,22,18,30,0,0,0,12.0,1.8,1020,97.82
2022,1,22,19,30,0,0,0,11.0,2.1,1020,109.35
2022,1,22,20,30,0,0,0,10.1,2.3000000000000003,1020,121.19
2022,1,22,21,30,0,0,0,9.3,2.3000000000000003,1020,133.07
2022,1,22,22,30,0,0,0,8.6,2.3000000000000003,1020,144.61
2022,1,22,23,30,0,0,0,8.0,2.2,1020,154.95000000000002
2022,1,23,0,30,0,0,0,7.5,2.1,1020,161.57
2022,1,23,1,30,0,0,0,7.0,2.0,1019,160.17000000000002
2022,1,23,2,30,0,0,0,6.7,1.9,1019,151.93
2022,1,23,3,30,0,0,0,6.5,1.9,1019,141.05
2022,1,23,4,30,0,0,0,6.2,1.8,1019,129.33
2022,1,23,5,30,0,0,0,5.9,1.8,1019,117.42
2022,1,23,6,30,0,0,0,5.800000000000001,1.9,1019,105.64
2022,1,23,7,30,0,0,0,6.7,2.3000000000000003,1020,94.25
2022,1,23,8,30,88,32,491,9.6,3.0,1020,83.39
2022,1,23,9,30,263,53,750,12.3,2.6,1020,73.79
2022,1,23,10,30,418,64,861,15.3,2.1,1021,65.7
2022,1,23,11,30,529,71,913,17.8,1.7000000000000002,1020,59.84
2022,1,23,12,30,581,76,925,19.3,1.3,1020,56.94
2022,1,23,13,30,569,76,917,20.1,1.0,1019,57.47
2022,1,23,14,30,498,72,888,20.3,0.7000000000000001,1019,61.33
2022,1,23,15,30,371,67,810,19.5,0.4,1019,67.94
2022,1,23,16,30,206,52,664,17.5,0.4,1019,76.57000000000001
2022,1,23,17,30,40,22,297,14.8,0.8,1019,86.46000000000001
2022,1,23,18,30,0,0,0,13.1,1.0,1020,97.63
2022,1,23,19,30,0,0,0,12.0,1.1,1020,109.17
2022,1,23,20,30,0,0,0,11.2,1.1,1020,121.01
2022,1,23,21,30,0,0,0,10.5,1.1,1020,132.89
2022,1,23,22,30,0,0,0,9.7,1.2000000000000002,1020,144.42000000000002
2022,1,23,23,30,0,0,0,8.9,1.2000000000000002,1020,154.73
2022,1,24,0,30,0,0,0,8.200000000000001,1.2000000000000002,1020,161.33
2022,1,24,1,30,0,0,0,7.800000000000001,1.2000000000000002,1020,159.97
2022,1,24,2,30,0,0,0,7.4,1.2000000000000002,1020,151.8
2022,1,24,3,30,0,0,0,7.2,1.2000000000000002,1019,140.96
2022,1,24,4,30,0,0,0,7.1000000000000005,1.2000000000000002,1019,129.25
2022,1,24,5,30,0,0,0,7.0,1.2000000000000002,1019,117.34
2022,1,24,6,30,0,0,0,6.9,1.2000000000000002,1020,105.56
2022,1,24,7,30,0,0,0,7.800000000000001,1.2000000000000002,1020,94.15
2022,1,24,8,30,85,35,421,10.7,1.3,1020,83.27
2022,1,24,9,30,255,61,689,13.5,1.3,1021,73.64
2022,1,24,10,30,407,75,802,16.2,0.9,1021,65.52
2022,1,24,11,30,517,83,858,18.3,1.3,1020,59.63
2022,1,24,12,30,566,95,857,19.0,1.5,1019,56.71
2022,1,24,13,30,553,97,844,19.200000000000003,1.7000000000000002,1018,57.22
2022,1,24,14,30,380,226,319,18.9,1.8,1018,61.08
2022,1,24,15,30,269,192,201,17.900000000000002,1.6,1018,67.71000000000001
2022,1,24,16,30,50,50,0,15.6,1.1,1018,76.35000000000001
2022,1,24,17,30,21,21,0,12.4,1.0,1018,86.27
2022,1,24,18,30,0,0,0,11.1,1.1,1018,97.44
2022,1,24,19,30,0,0,0,10.3,1.1,1018,108.99
2022,1,24,20,30,0,0,0,9.9,1.0,1018,120.83
2022,1,24,21,30,0,0,0,9.7,0.9,1018,132.71
2022,1,24,22,30,0,0,0,9.7,0.9,1018,144.23
2022,1,24,23,30,0,0,0,9.7,0.9,1018,154.51
2022,1,25,0,30,0,0,0,9.7,0.8,1018,161.08
2022,1,25,1,30,0,0,0,9.8,0.7000000000000001,1017,159.77
2022,1,25,2,30,0,0,0,10.0,0.7000000000000001,1017,151.67000000000002
2022,1,25,3,30,0,0,0,10.0,0.6000000000000001,1017,140.86
2022,1,25,4,30,0,0,0,9.9,0.6000000000000001,1017,129.17000000000002
2022,1,25,5,30,0,0,0,9.7,0.6000000000000001,1016,117.26
2022,1,25,6,30,0,0,0,9.5,0.7000000000000001,1016,105.46
2022,1,25,7,30,0,0,0,9.6,1.0,1017,94.04
2022,1,25,8,30,36,36,0,10.7,1.7000000000000002,1017,83.15
2022,1,25,9,30,28,28,0,11.9,2.4000000000000004,1017,73.49
2022,1,25,10,30,202,197,12,13.1,3.1,1017,65.34
2022,1,25,11,30,515,103,809,14.0,3.7,1016,59.42
2022,1,25,12,30,218,217,2,14.8,4.3,1015,56.47
2022,1,25,13,30,160,160,0,15.1,4.6000000000000005,1015,56.97
2022,1,25,14,30,84,84,0,14.6,4.5,1014,60.84
2022,1,25,15,30,34,34,0,13.9,3.9,1014,67.48
2022,1,25,16,30,18,18,0,13.0,3.1,1014,76.13
2022,1,25,17,30,7,7,0,11.7,2.7,1014,86.07000000000001
2022,1,25,18,30,0,0,0,10.5,2.8000000000000003,1015,97.25
2022,1,25,19,30,0,0,0,9.3,2.9000000000000004,1015,108.8
2022,1,25,20,30,0,0,0,8.200000000000001,2.9000000000000004,1016,120.65
2022,1,25,21,30,0,0,0,7.300000000000001,2.9000000000000004,1016,132.53
2022,1,25,22,30,0,0,0,6.6000000000000005,3.0,1016,144.03
2022,1,25,23,30,0,0,0,6.1000000000000005,3.1,1016,154.29
2022,1,26,0,30,0,0,0,5.7,3.2,1017,160.83
2022,1,26,1,30,0,0,0,5.2,3.2,1017,159.56
2022,1,26,2,30,0,0,0,4.7,3.2,1017,151.53
2022,1,26,3,30,0,0,0,4.3,3.1,1017,140.76
2022,1,26,4,30,0,0,0,3.9,2.9000000000000004,1017,129.08
2022,1,26,5,30,0,0,0,3.7,2.8000000000000003,1018,117.17
2022,1,26,6,30,0,0,0,3.7,2.9000000000000004,1018,105.36
2022,1,26,7,30,0,0,0,4.2,3.1,1019,93.93
2022,1,26,8,30,91,36,450,6.0,3.6,1020,83.02
2022,1,26,9,30,265,58,722,8.0,4.1000000000000005,1020,73.33
2022,1,26,10,30,424,66,852,10.3,4.4,1020,65.15
2022,1,26,11,30,537,69,913,12.3,4.4,1020,59.19
2022,1,26,12,30,590,76,924,13.7,4.4,1020,56.22
2022,1,26,13,30,585,73,932,14.4,4.5,1019,56.71
2022,1,26,14,30,514,68,907,14.6,4.5,1019,60.58
2022,1,26,15,30,388,60,850,13.9,4.1000000000000005,1019,67.24
2022,1,26,16,30,224,46,729,11.7,3.0,1019,75.91
2022,1,26,17,30,51,22,403,8.6,2.3000000000000003,1020,85.87
2022,1,26,18,30,0,0,0,7.5,2.5,1020,97.06
2022,1,26,19,30,0,0,0,6.7,2.6,1021,108.62
2022,1,26,20,30,0,0,0,6.0,2.5,1022,120.47
2022,1,26,21,30,0,0,0,5.4,2.6,1022,132.34
2022,1,26,22,30,0,0,0,5.0,2.8000000000000003,1022,143.83
2022,1,26,23,30,0,0,0,4.6000000000000005,2.9000000000000004,1022,154.06
2022,1,27,0,30,0,0,0,4.2,3.1,1022,160.57
2022,1,27,1,30,0,0,0,3.8,3.1,1022,159.35
2022,1,27,2,30,0,0,0,3.3000000000000003,3.1,1022,151.38
2022,1,27,3,30,0,0,0,3.0,3.0,1022,140.64
2022,1,27,4,30,0,0,0,2.8000000000000003,3.1,1022,128.98
2022,1,27,5,30,0,0,0,2.6,3.1,1022,117.07
2022,1,27,6,30,0,0,0,2.5,3.1,1022,105.26
2022,1,27,7,30,0,0,0,3.1,3.4000000000000004,1022,93.81
2022,1,27,8,30,98,32,534,5.4,3.9,1023,82.88
2022,1,27,9,30,277,50,782,8.700000000000001,4.1000000000000005,1023,73.17
2022,1,27,10,30,435,59,888,12.1,5.2,1023,64.95
2022,1,27,11,30,547,64,938,13.8,5.4,1022,58.97
2022,1,27,12,30,602,68,953,14.5,5.2,1021,55.97
2022,1,27,13,30,593,68,950,14.8,5.1000000000000005,1020,56.45
2022,1,27,14,30,522,65,923,14.6,5.0,1020,60.33
2022,1,27,15,30,389,67,826,13.8,4.5,1020,67.0
2022,1,27,16,30,224,51,698,11.7,3.1,1020,75.69
2022,1,27,17,30,52,24,374,8.4,2.0,1020,85.67
2022,1,27,18,30,0,0,0,7.300000000000001,2.2,1021,96.86
2022,1,27,19,30,0,0,0,6.800000000000001,2.4000000000000004,1021,108.43
2022,1,27,20,30,0,0,0,6.6000000000000005,2.8000000000000003,1021,120.29
2022,1,27,21,30,0,0,0,6.4,3.2,1021,132.16
2022,1,27,22,30,0,0,0,6.300000000000001,3.5,1021,143.63
2022,1,27,23,30,0,0,0,5.800000000000001,3.5,1021,153.83
2022,1,28,0,30,0,0,0,5.0,3.2,1021,160.31
2022,1,28,1,30,0,0,0,4.4,3.2,1021,159.13
2022,1,28,2,30,0,0,0,4.1000000000000005,3.5,1021,151.22
2022,1,28,3,30,0,0,0,3.9,3.8,1021,140.52
2022,1,28,4,30,0,0,0,3.9,4.0,1021,128.87
2022,1,28,5,30,0,0,0,3.9,3.9,1021,116.96
2022,1,28,6,30,0,0,0,4.1000000000000005,3.9,1021,105.15
2022,1,28,7,30,0,0,0,4.7,4.2,1020,93.68
2022,1,28,8,30,23,23,0,6.300000000000001,4.800000000000001,1020,82.73
2022,1,28,9,30,213,133,273,8.5,5.5,1021,73.0
2022,1,28,10,30,270,244,60,10.8,6.6000000000000005,1021,64.75
2022,1,28,11,30,391,243,285,13.0,6.6000000000000005,1020,58.74
2022,1,28,12,30,591,77,912,14.5,6.0,1019,55.71
2022,1,28,13,30,582,77,907,15.0,5.800000000000001,1019,56.19
2022,1,28,14,30,276,259,35,14.9,5.6000000000000005,1019,60.07
2022,1,28,15,30,220,211,24,14.4,5.0,1019,66.75
2022,1,28,16,30,8,8,0,12.8,3.8,1020,75.46000000000001
2022,1,28,17,30,18,18,0,10.2,3.0,1020,85.47
2022,1,28,18,30,0,0,0,9.2,3.0,1021,96.67
2022,1,28,19,30,0,0,0,8.4,3.0,1022,108.25
2022,1,28,20,30,0,0,0,8.0,3.3000000000000003,1022,120.11
2022,1,28,21,30,0,0,0,7.6,3.7,1023,131.97
2022,1,28,22,30,0,0,0,7.300000000000001,4.0,1023,143.43
2022,1,28,23,30,0,0,0,7.1000000000000005,4.3,1023,153.59
2022,1,29,0,30,0,0,0,7.1000000000000005,4.5,1023,160.04
2022,1,29,1,30,0,0,0,7.300000000000001,4.800000000000001,1022,158.89
2022,1,29,2,30,0,0,0,7.6,5.1000000000000005,1022,151.06
2022,1,29,3,30,0,0,0,7.800000000000001,5.300000000000001,1022,140.4
2022,1,29,4,30,0,0,0,7.9,5.4,1022,128.76
2022,1,29,5,30,0,0,0,8.0,5.5,1022,116.85
2022,1,29,6,30,0,0,0,8.200000000000001,5.6000000000000005,1021,105.03
2022,1,29,7,30,0,0,0,8.6,5.7,1021,93.55
2022,1,29,8,30,11,11,0,9.8,5.7,1021,82.59
2022,1,29,9,30,68,68,1,12.1,5.9,1021,72.82000000000001
2022,1,29,10,30,296,234,143,15.1,6.1000000000000005,1021,64.54
2022,1,29,11,30,313,270,82,17.3,6.0,1021,58.5
2022,1,29,12,30,342,283,104,18.9,5.6000000000000005,1020,55.45
2022,1,29,13,30,412,269,256,19.6,5.1000000000000005,1019,55.92
2022,1,29,14,30,358,260,195,19.6,4.5,1018,59.81
2022,1,29,15,30,293,203,227,18.6,3.4000000000000004,1018,66.51
2022,1,29,16,30,137,128,38,16.0,2.4000000000000004,1018,75.24
2022,1,29,17,30,16,16,0,13.0,2.3000000000000003,1018,85.27
2022,1,29,18,30,0,0,0,11.8,2.7,1019,96.47
2022,1,29,19,30,0,0,0,10.9,2.8000000000000003,1019,108.06
2022,1,29,20,30,0,0,0,10.0,2.6,1020,119.93
2022,1,29,21,30,0,0,0,9.3,2.4000000000000004,1020,131.79
2022,1,29,22,30,0,0,0,8.700000000000001,2.2,1021,143.23
2022,1,29,23,30,0,0,0,8.4,2.2,1021,153.36
2022,1,30,0,30,0,0,0,8.4,2.5,1020,159.77
2022,1,30,1,30,0,0,0,8.4,2.8000000000000003,1020,158.66
2022,1,30,2,30,0,0,0,8.3,2.9000000000000004,1020,150.89
2022,1,30,3,30,0,0,0,8.3,3.0,1020,140.26
2022,1,30,4,30,0,0,0,8.5,3.1,1020,128.64
2022,1,30,5,30,0,0,0,8.6,3.2,1019,116.74
2022,1,30,6,30,0,0,0,8.700000000000001,3.4000000000000004,1019,104.91
2022,1,30,7,30,0,0,0,9.0,3.7,1019,93.41
2022,1,30,8,30,8,8,0,10.1,4.1000000000000005,1019,82.43
2022,1,30,9,30,17,17,0,12.3,4.2,1019,72.64
2022,1,30,10,30,164,160,8,14.9,4.4,1019,64.33
2022,1,30,11,30,389,319,134,16.7,4.6000000000000005,1018,58.25
2022,1,30,12,30,508,310,348,17.6,4.6000000000000005,1017,55.19
2022,1,30,13,30,361,310,90,17.6,4.1000000000000005,1016,55.64
2022,1,30,14,30,245,236,18,17.0,3.4000000000000004,1016,59.54
2022,1,30,15,30,185,178,15,15.9,2.5,1015,66.26
2022,1,30,16,30,52,51,0,14.2,1.9,1015,75.01
2022,1,30,17,30,11,11,0,12.2,1.6,1015,85.06
2022,1,30,18,30,0,0,0,11.2,1.6,1016,96.28
2022,1,30,19,30,0,0,0,10.4,1.5,1016,107.88
2022,1,30,20,30,0,0,0,9.8,1.4,1016,119.74
2022,1,30,21,30,0,0,0,9.5,1.3,1017,131.6
2022,1,30,22,30,0,0,0,9.3,1.3,1017,143.03
2022,1,30,23,30,0,0,0,9.1,1.3,1017,153.12
2022,1,31,0,30,0,0,0,8.9,1.3,1017,159.49
2022,1,31,1,30,0,0,0,8.9,1.4,1016,158.41
2022,1,31,2,30,0,0,0,9.0,1.7000000000000002,1016,150.71
2022,1,31,3,30,0,0,0,9.1,2.1,1015,140.12
2022,1,31,4,30,0,0,0,9.0,2.4000000000000004,1015,128.52
2022,1,31,5,30,0,0,0,8.5,2.8000000000000003,1015,116.62
2022,1,31,6,30,0,0,0,8.0,3.0,1015,104.78
2022,1,31,7,30,0,0,0,8.1,3.3000000000000003,1015,93.27
2022,1,31,8,30,30,30,0,9.7,3.7,1016,82.27
2022,1,31,9,30,114,113,2,12.0,3.6,1016,72.45
2022,1,31,10,30,300,276,55,14.5,3.5,1015,64.11
2022,1,31,11,30,454,269,350,16.2,3.3000000000000003,1014,58.0
2022,1,31,12,30,486,310,306,17.2,3.2,1013,54.91
2022,1,31,13,30,480,304,310,17.8,3.0,1012,55.36
2022,1,31,14,30,417,276,277,17.5,2.6,1012,59.27
2022,1,31,15,30,306,220,213,16.400000000000002,1.8,1011,66.01
2022,1,31,16,30,164,135,107,14.4,1.0,1011,74.78
2022,1,31,17,30,24,24,4,12.7,1.0,1011,84.85000000000001
2022,1,31,18,30,0,0,0,11.9,0.9,1012,96.08
2022,1,31,19,30,0,0,0,11.5,0.8,1013,107.69
2022,1,31,20,30,0,0,0,11.5,0.5,1013,119.56
2022,1,31,21,30,0,0,0,10.9,0.5,1013,131.41
2022,1,31,22,30,0,0,0,10.2,0.6000000000000001,1012,142.82
2022,1,31,23,30,0,0,0,9.3,0.7000000000000001,1012,152.88
2022,2,1,0,30,0,0,0,4.7,3.7,1009,159.28
2022,2,1,1,30,0,0,0,4.1000000000000005,3.6,1010,158.23
2022,2,1,2,30,0,0,0,3.6,3.4000000000000004,1010,150.57
2022,2,1,3,30,0,0,0,3.1,3.1,1010,140.01
2022,2,1,4,30,0,0,0,2.6,2.9000000000000004,1011,128.42000000000002
2022,2,1,5,30,0,0,0,2.3000000000000003,2.8000000000000003,1012,116.52
2022,2,1,6,30,0,0,0,2.1,2.7,1012,104.68
2022,2,1,7,30,0,0,0,2.7,2.9000000000000004,1013,93.16
2022,2,1,8,30,109,39,512,4.800000000000001,3.6,1014,82.15
2022,2,1,9,30,295,59,777,7.4,3.9,1015,72.31
2022,2,1,10,30,456,68,884,10.0,4.1000000000000005,1015,63.95
2022,2,1,11,30,572,73,937,11.8,4.3,1015,57.82
2022,2,1,12,30,625,76,950,12.7,4.4,1014,54.71
2022,2,1,13,30,617,75,948,13.0,4.5,1013,55.15
2022,2,1,14,30,543,72,916,12.9,4.4,1013,59.07
2022,2,1,15,30,415,66,852,12.2,4.0,1013,65.82000000000001
2022,2,1,16,30,245,53,721,10.4,2.8000000000000003,1013,74.61
2022,2,1,17,30,66,28,412,7.5,1.7000000000000002,1013,84.7
2022,2,1,18,30,0,0,0,6.2,1.6,1014,95.94
2022,2,1,19,30,0,0,0,5.6000000000000005,1.5,1014,107.55
2022,2,1,20,30,0,0,0,5.0,1.5,1014,119.43
2022,2,1,21,30,0,0,0,4.5,1.6,1014,131.27
2022,2,1,22,30,0,0,0,4.0,1.7000000000000002,1014,142.67000000000002
2022,2,1,23,30,0,0,0,3.5,1.7000000000000002,1014,152.70000000000002
2022,2,2,0,30,0,0,0,3.0,1.7000000000000002,1014,159.0
2022,2,2,1,30,0,0,0,2.6,1.7000000000000002,1013,157.98
2022,2,2,2,30,0,0,0,2.3000000000000003,1.7000000000000002,1013,150.38
2022,2,2,3,30,0,0,0,2.2,1.6,1013,139.86
2022,2,2,4,30,0,0,0,2.4000000000000004,1.5,1013,128.29
2022,2,2,5,30,0,0,0,2.8000000000000003,1.5,1012,116.39
