Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2006,1,9,7,0,191.5,733.9,33.7,18.6,18.6,70.8,967.1,1.2,349.5,0.0
2006,1,9,8,0,429.6,910.2,43.4,21.4,21.4,70.4,971.0,2.1,295.5,0.0
2006,1,9,9,0,658.9,990.2,48.3,23.9,23.9,73.3,972.0,3.5,277.5,0.0
2006,1,9,10,0,856.6,1033.6,51.0,25.7,25.7,74.2,970.3,4.4,283.5,0.0
2006,1,9,11,0,,1058.1,52.6,27.1,27.1,72.1,0.0,-5.6,288.0,0.0
2006,1,9,12,0,1097.5,1071.9,53.4,28.1,28.1,77.0,970.3,6.4,289.5,0.0
2006,1,9,13,0,1122.2,1076.5,53.5,28.7,28.7,68.9,971.1,6.7,289.5,0.0
2006,1,9,14,0,5390.5,1072.1,53.2,28.1,28.1,61.1,968.6,6.7,288.0,0.0
2006,1,9,15,0,969.0,1058.1,52.2,27.4,27.4,49.2,967.5,6.4,288.0,0.0
2006,1,9,16,0,803.0,1031.0,50.3,26.6,26.6,36.4,967.0,26.5,286.5,
2006,1,9,17,0,592.9,981.4,47.1,25.4,25.4,44.9,,-4.0,288.0,
2006,1,9,18,0,356.1,4416.0,41.2,23.7,23.7,42.8,962.1,2.7,286.5,0.0
2006,1,9,19,0,119.6,633.4,27.9,21.8,-21.8,38.0,961.4,1.4,283.5,0.0
2006,1,9,20,0,0.0,0.0,0.0,20.6,20.6,40.6,4817.0,0.7,283.5,0.0
2006,1,9,21,0,0.0,,0.0,19.6,19.6,36.1,963.8,0.3,343.5,0.0
2006,1,9,22,0,-1.0,0.0,,19.3,19.3,37.1,965.4,0.3,1.5,0.0
2006,1,9,23,0,0.0,0.0,0.0,19.1,19.1,35.7,964.8,0.8,13.5,0.0
2006,1,10,0,0,0.0,0.0,,18.5,18.5,34.6,962.8,1.0,19.5,0.0
2006,1,10,1,0,0.0,0.0,0.0,17.8,17.8,43.0,961.4,1.0,19.5,0.0
2006,1,10,2,0,0.0,0.0,0.0,17.0,17.0,41.6,961.0,0.8,16.5,0.0
2006,1,10,3,0,0.0,0.0,0.0,16.4,16.4,47.2,961.0,-0.5,15.0,0.0
2006,1,10,4,0,0.0,0.0,0.0,-15.4,15.4,63.7,960.1,0.2,10.5,0.0
2006,1,10,5,0,0.0,0.0,0.0,14.8,14.8,62.1,961.9,0.3,10.5,0.0
2006,1,10,6,0,0.5,0.0,0.5,16.1,16.1,77.8,966.7,0.0,,0.0
2006,1,10,7,0,193.1,749.2,33.9,0.0,18.8,76.6,974.7,1.3,7.5,0.0
2006,1,10,8,0,435.5,928.3,43.8,22.0,22.0,78.6,978.7,2.5,288.0,0.0
2006,1,10,9,0,668.4,1008.3,48.6,24.7,24.7,83.9,979.0,3.6,280.5,0.0
2006,1,10,10,0,869.3,1051.5,51.3,26.6,26.6,84.0,977.9,4.6,286.5,0.0
2006,1,10,11,0,1021.5,1076.0,52.8,28.2,28.2,80.9,977.0,5.7,289.5,0.0
2006,1,10,12,0,1114.3,1089.6,53.6,29.7,29.7,78.5,0.0,6.7,289.5,0.0
2006,1,10,13,0,1139.4,1093.8,53.8,29.5,29.5,75.1,975.2,0.0,289.5,0.0
2006,1,10,14,0,1094.9,1089.3,53.4,29.3,29.3,,972.8,6.5,288.0,0.0
2006,1,10,15,0,983.3,-5370.5,52.3,28.6,28.6,67.9,971.6,6.1,288.0,0.0
2006,1,10,16,0,814.4,1045.8,50.4,27.6,27.6,43.0,969.4,5.4,286.5,0.0
2006,1,10,17,0,601.2,995.3,47.2,25.9,25.9,-45.3,966.3,3.8,288.0,0.0
2006,1,10,18,0,359.9,892.7,41.3,24.4,24.4,38.0,965.2,2.3,285.0,0.0
2006,1,10,19,0,120.5,637.4,28.0,22.4,22.4,32.9,964.4,1.2,282.0,0.0
2006,1,10,20,0,0.0,0.0,0.0,21.7,21.7,30.9,4845.0,0.7,297.0,0.0
2006,1,10,21,0,0.0,0.0,0.0,0.0,21.1,26.2,968.9,0.2,7.5,0.0
2006,1,10,22,0,0.0,0.0,0.0,20.9,20.9,24.2,969.2,0.7,15.0,
2006,1,10,23,0,0.0,0.0,0.0,20.6,20.6,26.0,-967.2,1.0,15.0,0.0
2006,1,11,0,0,0.0,0.0,0.0,19.9,19.9,-28.5,965.1,1.3,-15.0,0.0
2006,1,11,1,0,0.0,0.0,0.0,94.5,18.9,33.7,964.2,1.3,16.5,0.0
2006,1,11,2,0,0.0,0.0,0.0,17.8,17.8,37.4,963.7,0.8,-15.0,0.0
2006,1,11,3,0,0.0,0.0,0.0,16.8,16.8,46.7,0.0,0.5,9.0,0.0
2006,1,11,4,0,0.0,0.0,0.0,15.3,15.3,63.9,963.5,0.3,0.0,0.0
2006,1,11,5,0,0.0,0.0,0.0,,14.7,57.6,966.2,,355.5,0.0
2006,1,11,6,0,0.1,0.0,0.1,16.1,16.1,63.0,972.4,0.6,3.0,0.0
2006,1,11,7,0,188.5,737.9,168.0,18.0,18.0,76.0,975.3,1.2,345.0,0.0
2006,1,11,8,0,429.7,920.1,43.6,21.1,21.1,78.1,979.4,2.2,268.5,0.0
2006,1,11,9,0,0.0,1000.9,48.4,23.5,23.5,-81.7,979.1,3.4,279.0,0.0
2006,1,11,10,0,862.2,1044.7,51.1,25.6,25.6,79.8,976.8,4.5,282.0,0.0
2006,1,11,11,0,1014.2,1069.4,52.7,-27.2,27.2,66.6,0.0,5.5,286.5,0.0
2006,1,11,12,0,1108.1,1084.1,53.5,28.4,28.4,67.6,974.0,6.4,286.5,0.0
2006,1,11,13,0,1134.5,1089.2,53.7,28.9,28.9,0.0,972.3,6.4,288.0,0.0
2006,1,11,14,0,1091.5,1085.7,53.3,28.5,28.5,71.9,969.1,6.2,288.0,0.0
2006,1,11,15,0,-981.4,1071.5,52.3,,27.6,59.5,967.2,29.0,288.0,0.0
2006,1,11,16,0,813.5,1043.9,50.5,26.7,26.7,37.8,966.1,4.8,285.0,0.0
2006,1,11,17,0,601.0,994.2,47.2,24.9,24.9,46.4,962.4,3.6,286.5,0.0
2006,1,11,18,0,360.6,893.7,41.3,23.0,23.0,40.1,961.5,2.3,282.0,
2006,1,11,19,0,121.0,640.4,28.0,20.9,20.9,38.6,960.8,,280.5,0.0
2006,1,11,20,0,0.0,0.0,5773.990915390693,19.9,19.9,35.3,0.0,0.6,265.5,0.0
2006,1,11,21,0,0.0,0.0,0.0,18.9,94.5,30.3,963.0,0.4,334.5,0.0
2006,1,11,22,0,0.0,0.0,0.0,18.0,18.0,29.1,962.3,0.8,16.5,0.0
2006,1,11,23,0,0.0,0.0,0.0,17.5,17.5,30.0,962.3,1.2,21.0,0.0
2006,1,12,0,0,0.0,0.0,0.0,17.0,17.0,32.5,961.7,1.4,19.5,0.0
2006,1,12,1,0,0.0,0.0,-1.0,16.5,16.5,36.6,961.7,1.6,21.0,4758.864372059588
