TMY3 data for calama
calama, -22.47, -68.93, -4, 0, TMY3, W/m2, C, %, m/s, deg, mm
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,DryBulb,DewPoint,RelativeHumidity,Pressure,WindSpeed,WindDirection
2014,1,12,3,0,0.0,0.0,0.0,8.0,8.0,40.5,850.0,3.2,69.0
2014,1,12,4,0,0.0,0.0,0.0,7.0,7.0,40.2,850.0,3.5,76.5
2014,1,12,5,0,39.54,167.66,5.620000000000001,7.5,7.5,41.3,850.0,3.7,78.0
2014,1,12,6,0,132.42,370.8,12.8,9.5,9.5,46.5,1100.0,4.9,75.0
2014,1,12,7,0,276.04,588.9200000000001,20.700000000000003,13.7,13.7,51.3,850.0,4.1,75.75
2014,1,12,8,0,462.96,815.0600000000001,28.980000000000004,16.6,16.6,57.2,850.0,2.4,76.5
2014,1,12,9,0,682.28,815.0600000000001,37.46000000000001,19.2,19.2,60.2,850.0,7.5,85.5
2014,1,12,10,0,880.52,880.24,40.44,20.9,20.9,58.0,850.0,4.3,195.0
2014,1,12,11,0,1027.64,910.34,41.88,22.1,22.1,55.3,850.0,6.9,235.5
2014,1,12,12,0,1113.74,924.34,42.540000000000006,23.0,23.0,56.2,850.0,8.2,243.0
2014,1,12,13,0,1130.58,927.34,42.66,24.1,24.1,52.6,850.0,8.3,249.0
2014,1,12,14,0,1076.7,1150.9,42.3,24.9,24.9,39.5,850.0,8.3,252.0
2014,1,12,15,0,956.66,1131.24,41.3,25.6,25.6,29.5,850.0,7.9,259.5
2014,1,12,16,0,780.58,1086.76,39.2,26.0,26.0,0.0,850.0,7.7,262.5
2014,1,12,17,0,563.24,966.1,34.1,24.6,24.6,19.9,850.0,7.4,265.5
2014,1,12,18,0,359.4800000000001,736.96,25.700000000000003,21.5,21.5,16.9,850.0,6.3,265.5
2014,1,12,19,0,194.04,513.4000000000001,21.416666666666668,18.9,18.9,13.6,850.0,5.2,261.0
2014,1,12,20,0,76.30000000000001,300.22,17.133333333333333,16.7,16.7,10.9,850.0,3.4,262.5
2014,1,12,21,0,12.38,111.46,12.85,15.2,15.2,10.8,850.0,2.35,262.5
2014,1,12,22,0,0.0,0.0,8.566666666666666,13.6,13.6,10.7,850.0,1.3,256.5
2014,1,12,23,0,0.0,0.0,4.283333333333331,12.0,12.0,12.7,850.0,2.1,232.5
2014,1,13,0,0,0.0,0.0,0.0,10.8,10.8,17.7,850.0,2.55,84.0
2014,1,13,1,0,0.0,0.0,0.0,9.9,9.9,22.6,850.0,3.0,66.0
2014,1,13,2,0,0.0,0.0,0.0,-9.0,9.0,24.6,850.0,3.4,61.5
2014,1,13,3,0,0.0,0.0,0.0,-8.3,8.3,25.7,850.0,3.8,72.0
2014,1,13,4,0,0.0,0.0,0.0,7.4,7.4,29.5,850.0,4.0,75.0
2014,1,13,5,0,39.96000000000001,171.76,5.620000000000001,8.5,8.5,35.3,850.0,4.1,78.0
2014,1,13,6,0,134.08,378.8,12.82,10.4,10.4,38.0,850.0,4.9,76.5
2014,1,13,7,0,279.28000000000003,600.02,20.72,14.9,14.9,42.6,850.0,4.0,78.0
2014,1,13,8,0,467.8200000000001,828.54,29.02,18.2,18.2,42.1,850.0,2.2,81.0
2014,1,13,9,0,688.5400000000001,1061.06,37.52,20.4,20.4,42.5,850.0,2.0,94.5
2014,1,13,10,0,887.32,1123.18,40.5,21.7,21.7,42.8,1100.0,5.0,217.5
2014,1,13,11,0,1033.2,1149.82,41.92,22.6,22.6,42.8,850.0,7.2,240.0
2014,1,13,12,0,1117.72,1160.62,42.58,23.3,23.3,44.1,850.0,8.4,246.0
2014,1,13,13,0,1132.8000000000002,1160.92,42.68,24.3,24.3,42.8,850.0,8.2,250.5
2014,1,13,14,0,1077.3000000000002,928.4,42.28,25.4,25.4,32.7,850.0,8.2,253.5
2014,1,13,15,0,956.04,906.92,33.68,26.3,26.3,23.8,850.0,7.9,259.5
2014,1,13,16,0,780.58,863.6600000000001,31.6,25.9,0.0,17.9,850.0,7.7,264.0
2014,1,13,17,0,563.6800000000001,747.3600000000001,23.04,24.4,24.4,0.0,850.0,7.6,264.0
2014,1,13,18,0,360.06000000000006,518.5400000000001,14.64,21.5,21.5,15.3,850.0,6.4,265.5
2014,1,13,19,0,194.84,518.5400000000001,6.540000000000001,18.7,18.7,13.4,850.0,5.2,259.5
2014,1,13,20,0,77.36000000000001,306.14000000000004,5.450000000000001,16.4,16.4,11.1,850.0,3.0,262.5
2014,1,13,21,0,12.82,115.72,4.360000000000001,50.0,14.5,11.4,850.0,0.9,261.0
2014,1,13,22,0,0.0,0.0,3.2700000000000005,12.6,12.6,11.4,850.0,2.0,247.5
2014,1,13,23,0,0.0,0.0,2.1800000000000006,11.1,11.1,13.2,850.0,2.9,114.0
2014,1,14,0,0,0.0,0.0,1.0900000000000007,10.1,10.1,18.5,850.0,3.3,76.5
2014,1,14,1,0,0.0,0.0,0.0,9.1,9.1,23.8,850.0,3.2,67.5
2014,1,14,2,0,0.0,0.0,0.0,8.1,8.1,0.0,850.0,3.5,61.5
2014,1,14,3,0,0.0,0.0,0.0,7.2,7.2,13.8,850.0,3.6,75.0
2014,1,14,4,0,0.0,0.0,0.0,6.5,6.5,27.6,850.0,3.7,76.5
2014,1,14,5,0,39.52,171.74,5.6000000000000005,7.9,30.0,33.7,850.0,3.7,81.0
2014,1,14,6,0,133.4,379.22,12.82,9.8,9.8,36.4,850.0,4.6,0.0
2014,1,14,7,0,278.8,601.34,20.74,14.2,14.2,40.9,850.0,3.8,81.0
2014,1,14,8,0,278.8,831.1600000000001,29.06,17.1,17.1,40.1,850.0,2.2,81.0
2014,1,14,9,0,500.84,1065.3200000000002,37.580000000000005,-20.0,19.2,41.0,850.0,1.8,102.0
2014,1,14,10,0,701.32,1129.3,40.60000000000001,20.9,20.9,42.3,850.0,4.9,0.0
2014,1,14,11,0,847.44,1157.58,42.02000000000001,21.9,21.9,42.9,850.0,7.2,240.0
2014,1,14,12,0,942.04,1169.78,42.68000000000001,0.0,23.0,44.3,850.0,8.6,247.5
2014,1,14,13,0,1147.9,1171.24,42.78,24.2,24.2,43.7,850.0,8.2,250.5
2014,1,14,14,0,1093.12,1162.76,42.38000000000001,25.6,25.6,33.7,850.0,8.3,256.5
2014,1,14,15,0,923.97,1142.3200000000002,41.36000000000001,26.5,26.5,24.2,850.0,8.100000000000001,261.0
2014,1,14,16,0,754.8199999999999,1099.0600000000002,39.28,0.0,26.0,17.4,850.0,7.9,265.5
2014,1,14,17,0,585.67,981.94,34.2,24.4,24.4,14.9,850.0,7.6,264.0
2014,1,14,18,0,416.52,750.6600000000001,25.78,21.1,21.1,13.7,850.0,6.5,264.0
2014,1,14,19,0,247.37,524.98,17.66,18.3,18.3,11.3,850.0,5.2,259.5
2014,1,14,20,0,78.22,309.7,10.06,50.0,16.1,8.6,850.0,3.2,262.5
2014,1,14,21,0,12.94,117.2,3.5,14.4,14.4,9.3,850.0,0.8,261.0
2014,1,14,22,0,0.0,0.0,0.0,12.7,12.7,9.1,850.0,1.9,252.0
2014,1,14,23,0,0.0,0.0,80.0,11.1,11.1,10.6,850.0,3.3,105.0
2014,1,15,0,0,0.0,0.0,80.0,9.7,9.7,16.4,850.0,3.3,75.0
2014,1,15,1,0,0.0,0.0,80.0,8.6,8.6,20.9,850.0,3.7,66.0
2014,1,15,2,0,0.0,0.0,80.0,7.5,7.5,21.6,850.0,4.0,61.5
2014,1,15,3,0,0.0,0.0,80.0,6.7,6.7,20.3,850.0,3.9,73.5
2014,1,15,4,0,0.0,0.0,0.0,7.2,5.8,25.950000000000003,850.0,3.9,75.0
2014,1,15,5,0,40.0,176.28,5.6000000000000005,7.7,30.0,31.6,850.0,3.8,79.5
2014,1,15,6,0,135.34,388.3,12.82,9.5,9.5,33.4,850.0,4.2,360.0
2014,1,15,7,0,282.8,614.3199999999999,20.76,13.2,13.2,37.7,850.0,3.5,84.0
2014,1,15,8,0,474.6,847.66,29.08,17.2,17.2,35.2,850.0,1.9,101.25
2014,1,15,9,0,699.4000000000001,1085.02,37.620000000000005,18.866666666666667,19.7,36.3,850.0,2.0,118.5
2014,1,15,10,0,899.4000000000001,1147.3200000000002,40.66,20.53333333333333,21.6,38.2,1100.0,5.1,220.5
2014,1,15,11,0,1044.06,1173.64,42.10000000000001,22.2,22.2,39.1,850.0,7.3,240.0
2014,1,15,12,0,1130.96,1184.3200000000002,42.76,22.9,22.9,40.2,850.0,8.6,249.0
2014,1,15,13,0,1146.6,1183.96,42.88,24.1,24.1,39.4,850.0,8.3,250.5
2014,1,15,14,0,1090.0,1173.38,42.48,25.7,25.7,29.6,850.0,8.4,0.0
2014,1,15,15,0,969.5600000000002,1150.7200000000005,41.46000000000001,26.5,26.5,20.2,850.0,8.1,259.5
2014,1,15,16,0,795.3600000000001,1106.32,39.38,25.7,25.7,0.0,850.0,7.9,262.5
2014,1,15,17,0,574.18,989.14,34.300000000000004,24.5,24.5,12.2,850.0,7.5,261.0
2014,1,15,18,0,606.74,756.1600000000001,105.86,21.6,21.6,11.4,850.0,6.5,261.0
2014,1,15,19,0,438.54,529.38,97.72,19.1,19.1,41.0,850.0,5.2,259.5
2014,1,15,20,0,318.98,313.46000000000004,90.1,17.3,17.3,6.3,850.0,3.1,262.5
2014,1,15,21,0,253.18,119.52,83.52,15.9,30.0,7.5,850.0,1.2,261.0
2014,1,15,22,0,240.0,0.0,80.0,14.1,14.1,7.8,850.0,1.6,249.0
2014,1,15,23,0,0.0,0.0,0.0,12.5,12.5,9.8,850.0,2.8,208.5
2014,1,16,0,0,0.0,0.0,80.0,11.3,11.3,0.0,850.0,3.0,94.5
2014,1,16,1,0,0.0,0.0,80.0,10.4,10.45,21.6,850.0,3.3,75.0
2014,1,16,2,0,0.0,0.0,80.0,9.6,9.6,0.0,850.0,3.7,63.0
2014,1,16,3,0,0.0,0.0,80.0,8.3,8.3,21.4,850.0,3.8,73.5
2014,1,16,4,0,0.0,0.0,80.0,6.7,6.7,23.9,850.0,4.0,75.0
2014,1,16,5,0,39.14,174.18,5.5600000000000005,7.7,7.7,31.7,850.0,4.0,77.25
2014,1,16,6,0,133.5,384.92,12.760000000000002,9.5,9.5,33.5,850.0,4.4,79.5
2014,1,16,7,0,279.84000000000003,609.74,20.700000000000003,13.7,13.7,37.5,850.0,4.0,82.5
2014,1,16,8,0,470.36,609.74,29.020000000000003,17.5,17.5,33.7,850.0,10.5,82.5
2014,1,16,9,0,693.76,845.74,37.56,20.2,20.2,34.5,850.0,1.5,96.0
2014,1,16,10,0,894.62,908.76,40.64,21.7,21.7,37.1,850.0,4.7,220.5
2014,1,16,11,0,1040.26,934.92,42.10000000000001,22.3,22.3,37.8,850.0,7.1,241.5
2014,1,16,12,0,1126.92,945.3,42.76,23.266666666666666,-23.1,38.5,850.0,8.2,249.0
2014,1,16,13,0,1142.88,1177.02,42.88,24.23333333333333,-24.1,37.7,850.0,8.0,252.0
2014,1,16,14,0,1087.0,1166.68,42.48,25.2,25.2,28.9,850.0,7.9,255.0
2014,1,16,15,0,847.0,1144.34,41.46000000000001,26.4,26.4,0.0,850.0,7.8,256.5
2014,1,16,16,0,672.6,1100.52,39.38,25.6,30.0,14.2,850.0,7.6,258.0
2014,1,16,17,0,560.5,865.32,34.300000000000004,0.0,24.4,12.3,850.0,7.0,255.0
2014,1,16,18,0,448.4,633.6,25.860000000000003,21.3,30.0,11.6,850.0,0.0,255.0
2014,1,16,19,0,336.3,407.94000000000005,17.720000000000002,18.9,18.9,8.6,850.0,4.8,258.0
2014,1,16,20,0,224.2,193.08,10.1,16.9,16.9,6.8,850.0,2.9,261.0
2014,1,16,21,0,112.10000000000002,0.0,3.5200000000000005,15.6,15.6,8.4,850.0,0.8,262.5
2014,1,16,22,0,0.0,0.0,0.0,13.8,13.8,8.5,850.0,1.6,255.0
2014,1,16,23,0,0.0,0.0,0.0,12.35,12.3,10.3,850.0,2.5,214.5
2014,1,17,0,0,0.0,0.0,0.0,10.9,10.9,16.4,850.0,2.9,93.0
2014,1,17,1,0,0.0,0.0,0.0,50.0,10.0,21.3,850.0,0.0,73.5
2014,1,17,2,0,0.0,0.0,0.0,9.0,9.0,22.3,850.0,3.2,64.5
2014,1,17,3,0,0.0,0.0,0.0,8.2,8.2,0.0,850.0,3.7,79.5
2014,1,17,4,0,0.0,0.0,0.0,7.1,7.1,25.0,850.0,3.7,75.0
2014,1,17,5,0,38.1,171.10000000000002,5.54,8.7,8.7,32.8,850.0,3.9,81.0
2014,1,17,6,0,130.94,379.2800000000001,12.72,10.4,10.4,34.3,850.0,4.5,79.5
2014,1,17,7,0,275.52,601.8800000000001,20.62,14.5,14.5,38.5,850.0,4.1,81.0
2014,1,17,8,0,464.14,831.9000000000001,20.62,18.4,18.4,35.3,850.0,2.4,82.5
2014,1,17,9,0,685.56,1065.98,29.12,0.0,-20.6,35.6,850.0,1.7,93.0
2014,1,17,10,0,887.34,1130.2400000000002,32.2,21.9,21.9,38.0,850.0,4.9,220.5
2014,1,17,11,0,1034.5,1157.2,33.66,22.3,22.3,38.8,850.0,7.3,241.5
2014,1,17,12,0,1121.34,1168.08,34.34,23.1,23.1,39.8,850.0,8.6,247.5
2014,1,17,13,0,1137.9,1168.16,42.760000000000005,23.6,23.6,39.1,850.0,8.4,250.5
2014,1,17,14,0,1083.02,934.08,42.400000000000006,24.950000000000003,24.9,30.0,850.0,8.2,0.0
2014,1,17,15,0,961.5800000000002,912.08,41.38,26.3,26.3,21.5,850.0,7.9,253.5
2014,1,17,16,0,721.5800000000002,868.7,32.74,25.7,25.7,15.4,850.0,7.4,255.0
2014,1,17,17,0,503.18,752.86,27.680000000000003,24.5,24.5,13.3,850.0,7.1,255.0
2014,1,17,18,0,298.0,522.76,19.26,21.4,0.0,12.7,850.0,5.7,256.5
2014,1,17,19,0,131.46,522.76,11.12,50.0,18.9,9.9,850.0,4.6,258.0
2014,1,17,20,0,13.02,309.4,3.5200000000000005,16.9,16.9,8.4,850.0,2.8,261.0
2014,1,17,21,0,13.02,117.64,3.5200000000000005,15.5,15.5,10.0,850.0,0.0,262.5
2014,1,17,22,0,0.0,0.0,0.0,13.7,13.7,10.1,850.0,1.4,259.5
2014,1,17,23,0,0.0,0.0,0.0,12.2,-12.2,12.6,850.0,1.9,225.0
2014,1,18,0,0,0.0,0.0,0.0,10.7,10.7,17.9,850.0,2.6,97.5
2014,1,18,1,0,0.0,0.0,0.0,48.5,9.7,23.2,850.0,2.4,73.5
2014,1,18,2,0,0.0,0.0,0.0,8.2,8.2,25.9,850.0,2.7,66.0
2014,1,18,3,0,0.0,0.0,0.0,7.2,7.2,26.9,1100.0,3.5,70.5
2014,1,18,4,0,0.0,0.0,0.0,5.9,5.9,29.2,850.0,3.3,75.0
2014,1,18,5,0,37.18,168.64,5.48,0.0,7.7,35.1,850.0,3.8,78.0
2014,1,18,6,0,128.88,375.14,12.64,9.8,9.8,37.2,850.0,0.0,78.0
2014,1,18,7,0,368.88,596.36,20.52,14.3,30.0,41.2,850.0,4.0,79.5
2014,1,18,8,0,556.22,825.12,28.8,17.2,17.2,40.1,850.0,2.2,84.0
2014,1,18,9,0,776.36,1058.0,37.3,18.8,18.8,42.0,850.0,1.9,96.0
2014,1,18,10,0,806.4200000000001,1123.4,40.42,20.2,20.2,44.0,850.0,4.550000000000001,216.0
2014,1,18,11,0,836.48,1150.5800000000002,41.88,21.0,21.0,44.0,850.0,7.2,238.5
2014,1,18,12,0,866.54,1161.2400000000002,42.54,21.8,21.8,44.8,850.0,8.4,246.0
2014,1,18,13,0,896.6,1160.96,42.66,22.7,22.7,42.1,850.0,8.2,250.5
2014,1,18,14,0,926.66,1150.52,42.26,23.9,23.9,31.6,850.0,8.0,253.5
2014,1,18,15,0,956.72,1128.1,41.24,50.0,25.2,22.6,850.0,8.1,253.5
2014,1,18,16,0,781.4,1084.2800000000002,39.16,24.5,24.5,16.3,850.0,7.5,255.0
2014,1,18,17,0,564.34,967.8200000000002,30.62,23.4,23.4,14.9,850.0,7.2,253.5
2014,1,18,18,0,360.5,739.3400000000001,22.22,20.7,20.7,14.2,850.0,5.5,255.0
2014,1,18,19,0,195.1,516.9000000000001,14.12,18.4,18.4,11.9,850.0,4.7,255.0
2014,1,18,20,0,77.52,305.28000000000003,6.540000000000001,16.4,16.4,11.0,850.0,12.0,261.0
2014,1,18,21,0,12.840000000000002,254.40000000000003,0.0,15.2,15.2,11.9,850.0,0.9,259.5
2014,1,18,22,0,0.0,203.52000000000004,0.0,13.4,-13.4,12.3,850.0,1.8,253.5
2014,1,18,23,0,0.0,152.64,0.0,12.0,12.0,16.1,850.0,2.3,223.5
2014,1,19,0,0,0.0,101.76000000000002,0.0,10.6,10.6,19.9,850.0,0.0,97.5
2014,1,19,1,0,0.0,50.88000000000002,0.0,9.6,9.6,25.7,850.0,2.9,75.0
2014,1,19,2,0,0.0,0.0,0.0,8.4,8.4,29.7,850.0,3.4,63.0
2014,1,19,3,0,0.0,0.0,0.0,7.6,7.6,31.5,850.0,3.8,72.0
2014,1,19,4,0,0.0,0.0,0.0,6.4,6.4,32.1,850.0,3.9,75.0
2014,1,19,5,0,36.62,0.0,5.460000000000001,7.8,7.8,36.4,850.0,4.2,76.5
2014,1,19,6,0,127.7,205.94000000000003,12.6,10.0,10.0,39.8,850.0,4.4,0.0
2014,1,19,7,0,270.05999999999995,426.14,20.48,13.7,13.7,44.1,850.0,3.5,360.0
2014,1,19,8,0,510.06,653.4200000000001,20.48,17.1,17.1,44.2,850.0,1.6,90.0
2014,1,19,9,0,728.26,884.34,28.98,18.8,18.8,44.6,850.0,2.6,109.5
2014,1,19,10,0,928.26,1116.58,32.12,19.8,19.8,44.9,850.0,5.4,226.5
2014,1,19,11,0,1077.18,1142.64,33.599999999999994,20.9,20.9,100.0,850.0,0.0,240.0
2014,1,19,12,0,1163.2,1152.68,34.260000000000005,21.7,21.7,44.1,850.0,8.4,246.0
2014,1,19,13,0,1126.02,1152.58,42.66,22.8,22.8,41.2,850.0,8.3,250.5
2014,1,19,14,0,1072.62,1143.14,42.26,23.7,23.7,31.4,850.0,8.1,253.5
2014,1,19,15,0,836.0,1121.86,41.24,23.95,24.8,23.6,850.0,8.2,255.0
2014,1,19,16,0,660.44,1078.96,39.16,24.2,24.2,19.2,850.0,7.7,255.0
2014,1,19,17,0,444.74,962.84,34.12,23.1,23.1,19.0,850.0,7.5,256.5
2014,1,19,18,0,241.92,735.6600000000001,25.72,20.4,20.4,18.4,850.0,6.2,259.5
2014,1,19,19,0,77.12,514.1800000000001,17.62,18.0,18.0,16.7,850.0,5.2,258.0
2014,1,19,20,0,77.12,303.22,10.04,16.1,16.1,15.2,1100.0,2.9,264.0
2014,1,19,21,0,12.68,114.12,3.5,14.5,14.5,14.9,850.0,1.0,261.0
2014,1,19,22,0,0.0,0.0,0.0,12.9,12.9,14.8,850.0,1.6,253.5
2014,1,19,23,0,0.0,0.0,80.0,0.0,11.5,17.2,1100.0,2.1,222.0
2014,1,20,0,0,0.0,27.576666666666668,80.0,10.3,10.3,20.8,850.0,2.7,91.5
2014,1,20,1,0,0.0,55.153333333333336,80.0,9.4,9.4,25.8,850.0,2.8,70.5
2014,1,20,2,0,0.0,82.73,80.0,8.5,8.5,28.7,850.0,3.5,61.5
2014,1,20,3,0,0.0,110.30666666666669,80.0,7.9,7.9,28.5,850.0,3.5,70.5
2014,1,20,4,0,0.0,137.88333333333333,0.0,6.9,6.9,29.1,850.0,3.9,76.5
2014,1,20,5,0,0.0,165.46,5.420000000000001,7.8,7.8,0.0,850.0,3.9,78.0
2014,1,20,6,0,89.94,369.72,12.540000000000004,9.5,9.5,38.0,1100.0,4.5,76.5
2014,1,20,7,0,231.5,589.24,20.42,13.4,13.4,42.8,850.0,4.0,78.0
2014,1,20,8,0,417.14,816.58,28.68,16.7,16.7,43.7,850.0,13.0,82.5
2014,1,20,9,0,635.76,871.3433333333334,37.16,18.9,18.9,46.0,850.0,1.8,90.0
2014,1,20,10,0,873.0,926.1066666666668,40.34,20.1,20.1,47.5,850.0,4.7,208.5
2014,1,20,11,0,1023.06,980.87,41.84,21.2,-21.2,47.2,850.0,7.1,238.5
2014,1,20,12,0,881.5,1035.6333333333332,42.50000000000001,21.7,21.7,48.4,850.0,8.3,246.0
2014,1,20,13,0,898.88,1090.3966666666663,42.64,22.8,22.8,46.3,850.0,8.3,360.0
2014,1,20,14,0,844.8,1145.16,42.26,23.75,23.8,34.8,850.0,8.4,252.0
2014,1,20,15,0,724.3199999999999,1122.0600000000002,41.24,24.7,24.7,25.3,850.0,8.2,250.5
2014,1,20,16,0,548.5600000000001,1077.76,39.16,23.8,23.8,18.6,850.0,7.9,255.0
2014,1,20,17,0,561.2,960.62,34.12,22.6,30.0,17.05,850.0,8.0,255.0
2014,1,20,18,0,358.18,733.26,25.72,20.1,30.0,15.5,850.0,7.0,256.5
2014,1,20,19,0,193.64,512.26,17.62,17.8,17.8,0.0,850.0,5.8,255.0
2014,1,20,20,0,76.88,302.38,10.04,15.9,15.9,11.6,1100.0,3.6,261.0
2014,1,20,21,0,12.64,113.92000000000002,3.5,14.5,14.5,12.6,850.0,0.0,259.5
2014,1,20,22,0,0.0,0.0,0.0,12.9,12.9,13.2,850.0,1.3,248.25
2014,1,20,23,0,40.0,0.0,0.0,11.6,11.6,16.4,850.0,1.5,237.0
2014,1,21,0,0,80.0,0.0,0.0,10.6,10.6,21.5,850.0,2.0,174.0
2014,1,21,1,0,120.0,0.0,0.0,9.4,9.4,27.8,850.0,2.4,75.0
2014,1,21,2,0,160.0,0.0,0.0,8.5,8.5,33.5,850.0,3.0,72.75
2014,1,21,3,0,200.0,0.0,0.0,7.3,7.3,35.8,850.0,3.2,70.5
2014,1,21,4,0,240.0,0.0,0.0,6.0,6.0,35.6,850.0,3.6,76.5
2014,1,21,5,0,344.93333333333334,163.44000000000003,5.4,6.5,6.5,38.0,850.0,3.6,79.5
2014,1,21,6,0,449.8666666666667,366.7000000000001,12.54,8.3,8.3,42.9,850.0,4.5,78.0
2014,1,21,7,0,554.8,585.4000000000001,20.42,-12.3,12.3,47.6,850.0,4.0,79.5
2014,1,21,8,0,659.7333333333333,812.0800000000002,28.700000000000003,14.9,14.9,50.1,850.0,2.4,81.0
2014,1,21,9,0,764.6666666666666,1043.2000000000005,37.2,17.3,17.3,52.4,850.0,0.0,91.5
2014,1,21,10,0,869.5999999999999,1112.38,40.42,18.5,30.0,52.7,850.0,4.2,210.0
2014,1,21,11,0,1020.46,1141.66,41.900000000000006,19.7,-19.7,51.0,1100.0,6.7,238.5
2014,1,21,12,0,1108.86,1153.9,42.580000000000005,20.6,20.6,51.7,850.0,7.7,246.0
2014,1,21,13,0,1163.96,938.2,114.3,21.9,21.9,48.7,850.0,7.8,249.0
2014,1,21,14,0,1110.94,928.6,113.92000000000002,23.0,23.0,100.0,850.0,0.0,252.0
2014,1,21,15,0,991.36,906.68,112.88,23.8,23.8,27.4,850.0,8.0,253.5
2014,1,21,16,0,815.54,862.38,110.8,23.1,23.1,21.1,850.0,7.9,258.0
2014,1,21,17,0,598.84,743.8000000000001,105.72,22.0,22.0,19.0,850.0,8.0,255.0
2014,1,21,18,0,358.84000000000003,732.82,25.72,50.0,19.5,17.5,850.0,7.1,253.5
2014,1,21,19,0,193.86,511.30000000000007,17.6,17.3,17.3,14.5,850.0,5.8,252.0
2014,1,21,20,0,201.55,300.6,10.02,15.4,15.4,12.2,850.0,3.8,259.5
2014,1,21,21,0,209.24,112.36,3.48,14.2,14.2,12.8,850.0,2.1,259.5
2014,1,21,22,0,216.93,0.0,0.0,12.4,0.0,0.0,850.0,1.1,250.5
2014,1,21,23,0,224.62,0.0,0.0,10.8,10.8,15.1,850.0,1.7,237.0
2014,1,22,0,0,232.31,0.0,0.0,9.9,9.9,20.2,850.0,2.3,139.5
2014,1,22,1,0,240.0,0.0,0.0,9.1,9.1,26.4,850.0,2.6,67.5
2014,1,22,2,0,240.0,0.0,0.0,8.3,8.3,0.0,850.0,3.2,63.0
2014,1,22,3,0,240.0,0.0,0.0,7.6,7.6,31.7,850.0,3.7,75.0
2014,1,22,4,0,240.0,0.0,18.136666666666667,6.8,6.8,33.0,850.0,4.0,75.0
2014,1,22,5,0,274.44,163.14,36.27333333333333,7.2,7.2,36.7,850.0,4.0,79.5
2014,1,22,6,0,362.98,366.06000000000006,54.41,8.4,0.0,40.3,850.0,4.9,78.0
2014,1,22,7,0,503.12,584.3800000000001,72.54666666666667,12.2,12.2,0.0,850.0,4.7,76.5
2014,1,22,8,0,623.46,590.3200000000002,90.68333333333334,15.2,15.2,46.3,850.0,3.2,76.5
2014,1,22,9,0,600.8000000000001,590.3200000000002,108.82,18.0,18.0,47.5,850.0,1.0,82.5
2014,1,22,10,0,802.6000000000001,659.32,112.06,19.3,19.3,48.1,850.0,3.7,124.5
2014,1,22,11,0,898.0400000000001,476.54,184.94,20.3,20.3,47.5,850.0,6.6,234.0
2014,1,22,12,0,920.48,271.54,257.08,20.6,20.6,48.8,850.0,8.2,243.0
2014,1,22,13,0,1002.84,492.44000000000005,185.48,21.5,21.5,46.8,850.0,8.3,247.5
2014,1,22,14,0,949.84,713.0400000000001,185.1,22.1,22.1,36.5,850.0,8.2,249.0
2014,1,22,15,0,713.6000000000001,480.9,184.08,23.1,23.1,27.3,850.0,8.1,250.5
2014,1,22,16,0,593.6000000000001,460.7600000000001,110.62,22.0,22.0,21.2,850.0,7.9,250.5
2014,1,22,17,0,443.4000000000001,559.84,34.099999999999994,20.6,20.6,17.8,850.0,7.4,250.5
2014,1,22,18,0,240.7,333.0,25.7,18.3,18.3,15.6,850.0,6.3,246.0
2014,1,22,19,0,76.36,112.4,97.6,0.0,16.7,12.9,850.0,5.1,247.5
2014,1,22,20,0,76.36,112.4,90.02,15.6,15.6,10.6,850.0,3.8,256.5
2014,1,22,21,0,12.38,112.4,83.48,14.1,14.1,11.7,850.0,1.8,252.0
2014,1,22,22,0,0.0,0.0,80.0,13.1,13.1,12.5,1100.0,19.65,250.5
2014,1,22,23,0,0.0,0.0,80.0,50.0,12.1,15.6,850.0,37.5,235.5
2014,1,23,0,0,0.0,0.0,0.0,50.0,11.7,21.5,850.0,2.1,157.5
2014,1,23,1,0,0.0,0.0,0.0,11.3,11.3,27.9,850.0,2.6,63.0
2014,1,23,2,0,0.0,0.0,0.0,10.2,10.2,33.4,850.0,3.0,60.0
2014,1,23,3,0,0.0,0.0,0.0,9.0,9.0,34.5,850.0,3.2,72.0
2014,1,23,4,0,0.0,0.0,0.0,7.9,7.9,34.3,850.0,3.6,76.5
2014,1,23,5,0,33.980000000000004,162.86,5.34,8.850000000000001,8.4,38.1,850.0,3.8,79.5
2014,1,23,6,0,122.36,366.3200000000001,12.46,9.8,30.0,43.1,850.0,4.6,0.0
2014,1,23,7,0,262.46,585.1200000000001,20.34,13.1,13.1,48.3,850.0,4.5,78.0
2014,1,23,8,0,446.72,825.1200000000001,28.62,17.0,30.0,51.2,850.0,3.0,75.0
2014,1,23,9,0,664.0,1055.84,37.12,0.0,19.5,52.9,850.0,0.7,82.5
2014,1,23,10,0,866.26,1125.22,40.38,20.4,20.4,51.8,850.0,3.7,139.5
2014,1,23,11,0,1017.88,1153.94,41.88,21.5,21.5,50.3,850.0,6.2,237.0
2014,1,23,12,0,1106.56,1165.7,42.56,22.2,22.2,51.4,850.0,7.9,244.5
2014,1,23,13,0,1162.3,1152.8000000000002,42.68,23.6,23.6,0.0,850.0,8.2,246.0
2014,1,23,14,0,1109.64,1143.06,42.28,24.4,24.4,36.8,850.0,8.3,250.5
2014,1,23,15,0,990.28,1120.8000000000002,41.26,25.0,25.0,26.3,850.0,8.3,247.5
